side,bar_time,entry_time,exit_time,entry_price,exit_price,stop_price,target_price,notional,underlying_return,net_account_contribution,exit_reason,ambiguous_bar_loss_first
long,2025-10-14 20:00:00,2025-10-15 00:01:00,2025-10-15 12:01:00,4071.7,4081.49,3989.5550000000003,4235.989999999999,0.24783614340495608,0.0024044011101014284,0.0003480613549211772,time,False
short,2025-10-16 20:00:00,2025-10-17 00:01:00,2025-10-17 12:01:00,3887.86,3929.43,3989.0,3685.5800000000004,0.19220189835871096,-0.010692257437253216,-0.0022472740755388253,time,False
short,2025-10-17 12:00:00,2025-10-17 16:01:00,2025-10-18 00:05:00,3754.8,3830.85,3842.2250000000004,3579.95,0.21474406634257892,-0.0202540747842761,-0.004564186445524721,stop,False
long,2025-10-21 20:00:00,2025-10-22 00:01:00,2025-10-22 01:19:00,4078.54,3975.56,3967.71,4300.2,0.18399981954344502,-0.025249231342588274,-0.004829853830190384,stop,False
short,2025-11-03 08:00:00,2025-11-03 12:01:00,2025-11-04 00:01:00,3730.95,3585.17,3819.15,3554.5499999999993,0.21150510204081566,0.03907315831088587,0.008052667233560044,time,False
short,2025-11-04 12:00:00,2025-11-04 16:01:00,2025-11-04 22:55:00,3493.97,3553.64,3559.0,3363.9099999999994,0.26864293403044665,-0.01707799437316293,-0.004856525449792395,stop,False
short,2025-11-05 00:00:00,2025-11-05 04:01:00,2025-11-05 16:01:00,3239.42,3317.26,3371.1800000000003,2975.8999999999996,0.12292880995749829,-0.02402899284439819,-0.0030767843047966093,time,False
long,2025-11-05 04:00:00,2025-11-05 08:01:00,2025-11-05 09:24:00,3285.2,3175.79,3179.335,3496.9299999999994,0.15515987342370033,-0.03330390843784237,-0.005322590091153828,stop,False
long,2025-11-05 08:00:00,2025-11-05 12:01:00,2025-11-06 00:01:00,3333.74,3394.53,3256.0699999999997,3489.08,0.2146092442384445,0.018234775357406585,0.003698742114072395,time,False
long,2025-11-08 00:00:00,2025-11-08 04:01:00,2025-11-08 16:01:00,3441.69,3446.75,3360.35,3604.3700000000003,0.21156196213425094,0.0014702079501640597,9.947811654783254e-05,time,False
short,2025-11-12 20:00:00,2025-11-13 00:01:00,2025-11-13 12:01:00,3428.22,3451.0,3501.6400000000003,3281.3799999999987,0.23346635794061396,-0.006644847763562556,-0.0017848147643693977,time,False
short,2025-11-14 00:00:00,2025-11-14 04:01:00,2025-11-14 16:01:00,3189.44,3209.67,3285.5,2997.32,0.16601290859879253,-0.006342806260660083,-0.0012190006246096039,time,False
short,2025-11-18 00:00:00,2025-11-18 04:01:00,2025-11-18 16:01:00,2969.98,3025.8,3055.08,2799.78,0.1744994124559344,-0.018794739358514168,-0.0034541703877790817,time,False
short,2025-11-19 20:00:00,2025-11-20 00:01:00,2025-11-20 08:24:00,2975.66,3035.85,3036.335,2854.3099999999995,0.24521302018953367,-0.02022744533985743,-0.005205245982694682,stop,False
long,2025-11-20 04:00:00,2025-11-20 08:01:00,2025-11-20 20:01:00,3022.22,3022.27,2950.2250000000004,3166.2099999999987,0.20989096465032459,1.6544129811890684e-05,-0.00020641850128480665,time,False
long,2025-11-25 00:00:00,2025-11-25 04:01:00,2025-11-25 10:02:00,2961.01,2914.76,2909.755,3063.5200000000004,0.2888508438201145,-0.01561967031519651,-0.0048006057945566205,stop,False
short,2025-12-01 08:00:00,2025-12-01 12:01:00,2025-12-02 00:01:00,2822.74,2746.93,2904.925,2658.369999999999,0.1717308511285506,0.026856883737078174,0.004440424651700413,time,False
long,2025-12-02 20:00:00,2025-12-03 00:01:00,2025-12-03 12:01:00,3009.22,3029.79,2918.94,3189.7799999999993,0.16666038989809528,0.006835658409820589,0.000972573105892798,time,False
long,2025-12-08 00:00:00,2025-12-08 04:01:00,2025-12-08 05:55:00,3134.92,3075.99,3073.3050000000003,3258.1499999999996,0.25439584516757374,-0.018797927857808316,-0.0050365105899537995,stop,False
long,2025-12-09 20:00:00,2025-12-10 00:01:00,2025-12-10 12:01:00,3263.41,3306.81,3177.505,3435.2199999999993,0.18994296024678478,0.01329897254712109,0.0023361032535941188,time,False
short,2025-12-11 08:00:00,2025-12-11 12:01:00,2025-12-12 00:01:00,3186.33,3178.7,3245.965,3067.0599999999995,0.26715267879600807,0.002394604450888682,0.00037257231491574734,time,False
short,2025-12-12 20:00:00,2025-12-13 00:01:00,2025-12-13 12:01:00,3071.2,3088.43,3152.665,2908.2699999999995,0.1884981280304422,-0.0056101849439957885,-0.0012460074878782195,time,False
short,2025-12-15 20:00:00,2025-12-16 00:01:00,2025-12-16 12:01:00,3002.6,2935.79,3071.3450000000003,2865.109999999999,0.21838679176667286,0.02225071604609341,0.004640875700050895,time,False
short,2025-12-17 20:00:00,2025-12-18 00:01:00,2025-12-18 03:05:00,2905.13,2802.5,2956.88,2801.63,0.2806888888888889,0.03532716263988189,0.009635253140096625,target,False
short,2025-12-19 00:00:00,2025-12-19 04:01:00,2025-12-19 11:14:00,2788.25,2867.34,2869.52,2625.71,0.17154238956564544,-0.02836546220747782,-0.005037421557770399,stop,False
short,2026-01-29 20:00:00,2026-01-30 00:01:00,2026-01-30 09:42:00,2823.12,2743.67,2866.34,2736.6799999999994,0.3,0.028142622346906898,0.008142786704072069,target,False
long,2026-02-01 04:00:00,2026-02-01 08:01:00,2026-02-01 14:39:00,2446.18,2411.97,2412.415,2513.7099999999996,0.3,-0.013985070599874083,-0.0044955211799622245,stop,False
short,2026-02-04 20:00:00,2026-02-05 00:01:00,2026-02-05 12:01:00,2153.34,2110.47,2198.585,2062.8500000000004,0.23796441595756496,0.01990860709409581,0.004499575643717579,time,False
long,2026-02-05 00:00:00,2026-02-05 04:01:00,2026-02-05 05:38:00,2178.09,2139.77,2135.26,2263.75,0.2542715386411398,-0.01759339604883181,-0.004727771421900555,stop,False
short,2026-02-05 20:00:00,2026-02-06 00:01:00,2026-02-06 00:55:00,1962.13,2007.03,2015.985,1854.4200000000005,0.1821678581375924,-0.022883295194507935,-0.004350768730851364,stop,False
short,2026-02-06 00:00:00,2026-02-06 04:01:00,2026-02-06 04:26:00,1928.0,1856.03,1964.505,1854.9899999999998,0.26407341460073885,0.037328838174273904,0.009593480345158181,target,False
short,2026-02-06 04:00:00,2026-02-06 08:01:00,2026-02-06 08:46:00,1830.0,1877.57,1878.435,1733.13,0.18891297615360816,-0.02599453551912556,-0.005099618044802296,stop,False
short,2026-02-23 08:00:00,2026-02-23 12:01:00,2026-02-23 17:34:00,1861.56,1899.0,1901.29,1782.1,0.23427636546690148,-0.02011216399149096,-0.004946081047067694,stop,False
long,2026-02-25 20:00:00,2026-02-26 00:01:00,2026-02-26 05:36:00,2017.79,2104.79,1974.915,2103.54,0.23531078717201168,0.043116478920006474,0.00991046180758016,target,False
long,2026-03-02 20:00:00,2026-03-03 00:01:00,2026-03-03 12:01:00,2047.25,2009.2,1992.5500000000002,2156.6499999999996,0.18713436928702074,-0.0185859079252656,-0.003665196526508239,time,False
long,2026-03-04 20:00:00,2026-03-05 00:01:00,2026-03-05 12:01:00,2151.37,2119.02,2097.925,2258.2599999999993,0.20126952942277215,-0.015036929956260381,-0.003227745345682485,time,False
short,2026-04-02 08:00:00,2026-04-02 12:01:00,2026-04-03 00:01:00,2055.81,2056.78,2101.95,1963.5300000000002,0.22277958387516317,-0.0004718334865576601,-0.00032789445166884606,time,False
long,2026-04-14 04:00:00,2026-04-14 08:01:00,2026-04-14 20:01:00,2372.63,2371.7,2321.3,2475.29,0.23111533216442662,-0.0003919700922606628,-0.00032170563023577067,time,False
short,2026-06-05 20:00:00,2026-06-06 00:01:00,2026-06-06 12:01:00,1573.04,1563.19,1623.58,1471.96,0.15562326869806106,0.006261760667242933,0.000818852394143236,time,False
long,2026-06-06 12:00:00,2026-06-06 16:01:00,2026-06-06 18:31:00,1571.5,1544.71,1542.155,1630.19,0.2677628216050432,-0.017047406936048337,-0.004832424603850731,stop,False
long,2026-06-15 20:00:00,2026-06-16 00:01:00,2026-06-16 06:24:00,1839.71,1804.36,1803.96,1911.21,0.2573020979020979,-0.01921498497045737,-0.00520135804195806,stop,False
long,2026-07-14 20:00:00,2026-07-15 00:01:00,2026-07-15 12:01:00,1873.18,1875.52,1840.915,1937.7100000000003,0.29028048969471476,0.0012492125690002354,7.234154656746622e-05,time,False
