timestamp,side,bar_time,bar_open,bar_high,bar_low,bar_close,bar_range,prior_range_q95,close_location,delta_ratio,available_time
2025-10-11 00:00:00,short,2025-10-10 20:00:00,4341.25,4388.3,4067.33,4101.01,0.07891417711373316,0.04527833780478169,0.10493192510203528,-0.08736536830551887,2025-10-11 00:00:00
2025-10-13 00:00:00,long,2025-10-12 20:00:00,3818.48,4078.11,3791.17,4031.83,0.07568639760285079,0.045443055783357014,0.8387119258381537,0.026022336025759513,2025-10-13 00:00:00
2025-10-14 16:00:00,short,2025-10-14 12:00:00,4151.81,4158.87,3962.76,3979.21,0.04948823547224657,0.045443055783357014,0.08388149507929145,-0.06163621121152822,2025-10-14 16:00:00
2025-10-15 00:00:00,long,2025-10-14 20:00:00,3969.86,4087.0,3892.11,4082.99,0.0500730965979892,0.04563394419539195,0.9794242906254799,0.036027738080579276,2025-10-15 00:00:00
2025-10-17 00:00:00,short,2025-10-16 20:00:00,4060.0,4088.0,3890.0,3905.2,0.050899742930591296,0.04575004285366054,0.07676767676767585,-0.04553488004618109,2025-10-17 00:00:00
2025-10-17 16:00:00,short,2025-10-17 12:00:00,3931.39,3934.44,3750.01,3754.47,0.04918120218346078,0.0457902560491502,0.024182616710944994,-0.090913898544079,2025-10-17 16:00:00
2025-10-22 00:00:00,long,2025-10-21 20:00:00,3888.3,4084.73,3850.69,4079.96,0.060778717580485475,0.04575004285366054,0.9796188685694753,0.034682243622440045,2025-10-22 00:00:00
2025-11-03 12:00:00,short,2025-11-03 08:00:00,3904.39,3913.27,3725.03,3735.06,0.05053382120412442,0.0457902560491502,0.05328304292392561,-0.09587491187444015,2025-11-03 12:00:00
2025-11-04 00:00:00,short,2025-11-03 20:00:00,3709.58,3746.95,3580.02,3587.31,0.04662823112720038,0.045834696981129706,0.043670999820283773,-0.055637596593244576,2025-11-04 00:00:00
2025-11-04 16:00:00,short,2025-11-04 12:00:00,3640.01,3646.0,3472.0,3492.7,0.0501152073732718,0.045834696981129706,0.11896551724137827,-0.06220916239581339,2025-11-04 16:00:00
2025-11-05 04:00:00,short,2025-11-05 00:00:00,3506.39,3519.5,3222.86,3229.12,0.0920424715935535,0.045834696981129706,0.02110302049622359,-0.08057940312274875,2025-11-05 04:00:00
2025-11-05 08:00:00,long,2025-11-05 04:00:00,3229.11,3304.67,3054.0,3285.24,0.08207924034053704,0.045834696981129706,0.9224877328758915,0.029144777864866477,2025-11-05 08:00:00
2025-11-05 12:00:00,long,2025-11-05 08:00:00,3285.23,3347.92,3164.22,3332.99,0.058055381737047496,0.045834696981129706,0.9187261839956437,0.026039647611135038,2025-11-05 12:00:00
2025-11-08 04:00:00,long,2025-11-08 00:00:00,3295.34,3449.2,3271.5,3441.47,0.05431759131896685,0.04563394419539195,0.9564997186268991,0.06340850738610755,2025-11-08 04:00:00
2025-11-13 00:00:00,short,2025-11-12 20:00:00,3547.44,3586.78,3416.5,3426.73,0.04984048002341579,0.045443055783357014,0.060077519379845,-0.05476184654600913,2025-11-13 00:00:00
2025-11-14 04:00:00,short,2025-11-14 00:00:00,3385.12,3398.0,3173.0,3195.59,0.07091080995902921,0.04563394419539195,0.10040000000000064,-0.03627175467567674,2025-11-14 04:00:00
2025-11-18 04:00:00,short,2025-11-18 00:00:00,3119.51,3141.97,2968.19,2980.65,0.05854746495338903,0.045443055783357014,0.07169985038554526,-0.03128630467235903,2025-11-18 04:00:00
2025-11-20 00:00:00,short,2025-11-19 20:00:00,3082.22,3107.66,2965.01,2971.81,0.04811113621876473,0.04527833780478169,0.04766912022432348,-0.04338225479703028,2025-11-20 00:00:00
2025-11-20 08:00:00,long,2025-11-20 04:00:00,2880.41,3026.94,2873.51,3024.22,0.05339462886852653,0.04531981530910932,0.9822720458841149,0.03760938802313105,2025-11-20 08:00:00
2025-11-25 04:00:00,long,2025-11-25 00:00:00,2844.8,2978.06,2841.45,2957.39,0.048077566031427654,0.04606024332578387,0.8486933606617374,0.08896098006347715,2025-11-25 04:00:00
2025-12-01 12:00:00,short,2025-12-01 08:00:00,2989.83,2998.0,2811.85,2824.73,0.06620196667674305,0.04613563235364913,0.06919151222132744,-0.0659012118994709,2025-12-01 12:00:00
2025-12-03 00:00:00,long,2025-12-02 20:00:00,2824.25,3024.44,2813.44,3005.33,0.07499715650591443,0.046674655294438754,0.9094312796208525,0.12410477931147264,2025-12-03 00:00:00
2025-12-08 04:00:00,long,2025-12-08 00:00:00,3025.12,3148.98,2997.63,3136.6,0.05048988701073842,0.04755778220319372,0.9182028410967947,0.07613421831133618,2025-12-08 04:00:00
2025-12-10 00:00:00,long,2025-12-09 20:00:00,3116.93,3258.0,3097.01,3245.04,0.051982395923810376,0.04758485028894981,0.9194981054723893,0.0987889903932155,2025-12-10 00:00:00
2025-12-11 12:00:00,short,2025-12-11 08:00:00,3322.71,3325.92,3166.01,3189.77,0.050508368577483864,0.04758485028894981,0.14858357826277147,-0.07490384048250025,2025-12-11 12:00:00
2025-12-13 00:00:00,short,2025-12-12 20:00:00,3241.16,3249.92,3055.41,3069.6,0.06366085075325412,0.04771690478792975,0.07295254742686771,-0.10270291402086633,2025-12-13 00:00:00
2025-12-16 00:00:00,short,2025-12-15 20:00:00,3155.11,3158.63,2984.06,3009.51,0.05850083443362397,0.04771690478792975,0.1457867903992682,-0.038011231434954496,2025-12-16 00:00:00
2025-12-18 00:00:00,short,2025-12-17 20:00:00,2927.75,3029.5,2884.26,2903.09,0.050356070534556485,0.04779127838318668,0.12964748003304843,-0.0039823026483521325,2025-12-18 00:00:00
2025-12-19 04:00:00,short,2025-12-19 00:00:00,2964.14,2966.96,2772.08,2780.1,0.07030100141410056,0.04807924454079451,0.04115353037766819,-0.06626802317812729,2025-12-19 04:00:00
2026-01-30 00:00:00,short,2026-01-29 20:00:00,2928.24,2938.5,2794.18,2822.7,0.05165021580571061,0.04738671211978163,0.1976164079822613,-0.04725422749116091,2026-01-30 00:00:00
2026-02-01 08:00:00,long,2026-02-01 04:00:00,2381.5,2472.83,2352.0,2450.74,0.05137329931972778,0.04804653499006516,0.8171811636183054,0.04815768477060262,2026-02-01 08:00:00
2026-02-05 00:00:00,short,2026-02-04 20:00:00,2253.72,2262.09,2135.08,2150.65,0.05948723232853115,0.04950584769980501,0.12258877253759655,-0.01957432686989656,2026-02-05 00:00:00
2026-02-05 04:00:00,long,2026-02-05 00:00:00,2150.64,2196.69,2073.83,2187.65,0.059243043065246415,0.04985211085214445,0.9264203158066096,0.029380552142679282,2026-02-05 04:00:00
2026-02-06 00:00:00,short,2026-02-05 20:00:00,2078.88,2106.62,1925.35,1959.5,0.09414911574518925,0.05012725053133602,0.18839300490980357,-0.013646353809888568,2026-02-06 00:00:00
2026-02-06 04:00:00,short,2026-02-06 00:00:00,1959.51,2017.39,1911.62,1927.7,0.05533003421182037,0.05035964015000938,0.15202798525101752,-0.007511269053123298,2026-02-06 04:00:00
2026-02-06 08:00:00,short,2026-02-06 04:00:00,1927.71,1941.86,1815.01,1825.83,0.06988942209684801,0.050430584051970526,0.08529759558533657,-0.02372602246922548,2026-02-06 08:00:00
2026-02-23 12:00:00,short,2026-02-23 08:00:00,1956.93,1957.56,1845.02,1861.58,0.06099662876283185,0.050490811089075695,0.14714768082459526,-0.0796503190442526,2026-02-23 12:00:00
2026-02-26 00:00:00,long,2026-02-25 20:00:00,1925.39,2028.64,1921.19,2013.04,0.05592887741451924,0.050533944024044375,0.8548161935784073,0.07423100699352382,2026-02-26 00:00:00
2026-03-03 00:00:00,long,2026-03-02 20:00:00,1946.7,2064.94,1920.16,2046.44,0.07539996666944426,0.05117377268266823,0.8722199198784363,0.04454175275088186,2026-03-03 00:00:00
2026-03-05 00:00:00,long,2026-03-04 20:00:00,2054.13,2160.25,2035.6,2149.66,0.06123501670269205,0.05138714514402691,0.9150421179302035,0.06752665228861472,2026-03-05 00:00:00
2026-04-02 12:00:00,short,2026-04-02 08:00:00,2138.85,2158.9,2045.0,2055.41,0.05569682151589239,0.05138714514402691,0.09139596136962112,-0.06801662613341969,2026-04-02 12:00:00
2026-04-14 08:00:00,long,2026-04-14 04:00:00,2261.11,2396.0,2246.6,2368.29,0.06650048962877242,0.05092330708142247,0.8145247657295849,0.08752834867623455,2026-04-14 08:00:00
2026-06-06 00:00:00,short,2026-06-05 20:00:00,1662.41,1677.0,1570.16,1582.0,0.0680440209914912,0.04798481762875606,0.11081991763384431,-0.06433677985012629,2026-06-06 00:00:00
2026-06-06 16:00:00,long,2026-06-06 12:00:00,1562.29,1580.71,1503.6,1574.25,0.0512835860601224,0.047870884959425625,0.9162235767085978,0.0005324459297428708,2026-06-06 16:00:00
2026-06-16 00:00:00,long,2026-06-15 20:00:00,1763.63,1848.65,1759.27,1844.62,0.05080516350531772,0.047731810227389954,0.9549116133363147,0.07006878895755365,2026-06-16 00:00:00
2026-07-15 00:00:00,long,2026-07-14 20:00:00,1797.1,1888.48,1793.35,1874.52,0.05304597540915057,0.04735889900289302,0.853253442657416,0.06749163602974154,2026-07-15 00:00:00
