side,available_time,entry_time,exit_time,entry_price,exit_price,stop_price,target_price,notional,stop_fraction,gross_underlying_return,net_account_contribution,exit_reason
short,2024-08-24 04:30:00,2024-08-24 04:31:00,2024-08-24 05:20:00,2752.1,2765.38,2762.95,2730.4,0.3,0.00394244395189125,-0.004825406053559078,-0.0017476218160677234,stop
short,2024-08-24 06:15:00,2024-08-24 06:16:00,2024-08-24 06:25:00,2775.39,2788.55,2786.8,2752.5699999999993,0.3,0.004111133930726965,-0.004741675944642143,-0.0017225027833926427,stop
short,2024-08-24 06:45:00,2024-08-24 06:46:00,2024-08-24 18:46:00,2777.67,2774.69,2802.01,2728.99,0.3,0.008762739994311831,0.0010728416262550944,2.185248787652834e-05,time
long,2024-08-26 10:30:00,2024-08-26 10:31:00,2024-08-26 17:33:00,2737.35,2719.76,2718.12,2775.81,0.3,0.00702504246808045,-0.006425922881618917,-0.002227776864485675,stop
long,2024-08-26 17:45:00,2024-08-26 17:46:00,2024-08-26 22:16:00,2727.37,2707.53,2710.0,2762.1099999999997,0.3,0.006368772847101747,-0.007274407212809253,-0.0024823221638427756,stop
long,2024-08-26 22:30:00,2024-08-26 22:31:00,2024-08-26 23:17:00,2720.28,2705.88,2705.66,2749.520000000001,0.3,0.005374446748128996,-0.005293572720455275,-0.0018880718161365824,stop
long,2024-08-26 23:30:00,2024-08-26 23:31:00,2024-08-27 01:47:00,2721.94,2692.39,2703.15,2759.52,0.3,0.006903164654621323,-0.01085622754359028,-0.003556868263077084,stop
long,2024-08-27 02:30:00,2024-08-27 02:31:00,2024-08-27 04:09:00,2695.9,2672.45,2674.81,2738.0800000000004,0.3,0.007822990467005506,-0.00869839385733906,-0.0029095181572017176,stop
long,2024-08-27 05:30:00,2024-08-27 05:31:00,2024-08-27 13:35:00,2676.23,2695.03,2666.66,2695.3700000000003,0.3,0.003575925835970811,0.007024807284874646,0.0018074421854623935,target
long,2024-08-27 20:15:00,2024-08-27 20:16:00,2024-08-27 20:45:00,2628.0,2615.77,2610.11,2663.7799999999997,0.3,0.006807458143074533,-0.0046537290715372714,-0.0016961187214611813,stop
short,2024-08-29 19:30:00,2024-08-29 19:31:00,2024-08-29 19:47:00,2556.18,2568.79,2564.95,2538.64,0.3,0.0034309007972834395,-0.004933142423459991,-0.0017799427270379971,stop
short,2024-08-29 23:45:00,2024-08-29 23:46:00,2024-08-30 02:16:00,2580.51,2546.38,2596.0,2549.5300000000007,0.3,0.006002689390856761,0.013226067715296663,0.0036678203145889985,target
long,2024-08-30 06:15:00,2024-08-30 06:16:00,2024-08-30 11:12:00,2523.44,2505.21,2505.81,2558.7000000000003,0.3,0.006986494626383076,-0.0072242652886536085,-0.002467279586596082,stop
long,2024-08-30 13:30:00,2024-08-30 13:31:00,2024-08-30 14:44:00,2511.06,2529.01,2503.0,2527.18,0.3,0.003209799845483559,0.007148375586405908,0.0018445126759217725,target
long,2024-08-30 22:00:00,2024-08-30 22:01:00,2024-08-30 22:39:00,2525.01,2493.88,2492.29,2590.4500000000007,0.3,0.012958364521328728,-0.012328664044894966,-0.00399859921346849,stop
long,2024-08-30 23:15:00,2024-08-30 23:16:00,2024-08-31 00:28:00,2465.64,2442.99,2434.68,2527.56,0.3,0.012556577602569733,-0.009186255901104778,-0.0030558767703314335,stop
long,2024-09-03 22:45:00,2024-09-03 22:46:00,2024-09-03 22:48:00,2455.01,2449.61,2449.22,2466.590000000001,0.3,0.0023584425318024845,-0.0021995837084166636,-0.0009598751125249991,stop
long,2024-09-06 04:00:00,2024-09-06 04:01:00,2024-09-06 09:42:00,2363.9,2400.94,2347.36,2396.98,0.3,0.006996911882905353,0.015669021532213723,0.0044007064596641166,target
long,2024-09-06 23:00:00,2024-09-06 23:01:00,2024-09-06 23:18:00,2336.41,2283.02,2311.25,2386.7299999999996,0.3,0.010768657898228418,-0.02285129750343473,-0.007155389251030419,stop
long,2024-09-07 00:30:00,2024-09-07 00:31:00,2024-09-07 00:42:00,2270.79,2254.36,2257.0,2298.37,0.3,0.0060727764346328655,-0.007235367427194883,-0.0024706102281584646,stop
long,2024-09-07 04:45:00,2024-09-07 04:46:00,2024-09-07 04:51:00,2207.89,2180.03,2184.24,2255.19,0.3,0.010711584363351477,-0.012618382256362248,-0.004085514676908674,stop
long,2024-09-07 05:15:00,2024-09-07 05:16:00,2024-09-07 14:55:00,2193.84,2279.38,2149.34,2282.84,0.24649887640449442,0.020284068118003134,0.03899099296211217,0.009364737078651706,target
short,2024-09-11 04:45:00,2024-09-11 04:46:00,2024-09-11 04:58:00,2391.4,2380.27,2396.4,2381.4,0.3,0.0020908254578907754,0.004654177469264886,0.001096253240779466,target
long,2024-09-13 00:00:00,2024-09-13 00:01:00,2024-09-13 00:59:00,2323.38,2339.6,2314.5,2341.1400000000003,0.3,0.0038220179221651685,0.006981208411882545,0.0017943625235647635,target
short,2024-09-14 00:15:00,2024-09-14 00:16:00,2024-09-14 01:47:00,2407.64,2421.46,2419.99,2382.94,0.3,0.005129504410958411,-0.005740060806432856,-0.0020220182419298568,stop
short,2024-09-14 02:00:00,2024-09-14 02:01:00,2024-09-14 02:38:00,2407.96,2428.49,2427.81,2368.26,0.3,0.008243492416817518,-0.008525889134370912,-0.0028577667403112735,stop
long,2024-09-16 10:00:00,2024-09-16 10:01:00,2024-09-16 10:55:00,2281.05,2258.62,2260.02,2323.1100000000006,0.3,0.009219438416518795,-0.009833190855088825,-0.003249957256526647,stop
short,2024-09-17 21:15:00,2024-09-17 21:16:00,2024-09-17 21:24:00,2318.46,2327.32,2327.36,2300.66,0.3,0.0038387550356702685,-0.0038215022040493096,-0.0014464506612147927,stop
short,2024-09-17 21:45:00,2024-09-17 21:46:00,2024-09-17 22:12:00,2312.56,2328.8,2330.0,2277.68,0.3,0.007541425952191535,-0.00702252049676555,-0.002406756149029665,stop
short,2024-09-19 02:45:00,2024-09-19 02:46:00,2024-09-19 07:57:00,2335.79,2366.0,2366.31,2274.75,0.3,0.013066243112608575,-0.012933525702224946,-0.004180057710667484,stop
short,2024-09-19 15:15:00,2024-09-19 15:16:00,2024-09-19 15:38:00,2417.97,2430.59,2428.23,2397.4499999999994,0.3,0.0042432288241790505,-0.005219254167752485,-0.0018657762503257454,stop
short,2024-09-19 16:00:00,2024-09-19 16:01:00,2024-09-19 20:06:00,2436.57,2444.43,2443.81,2422.0900000000006,0.3,0.00297139010986747,-0.003225846168999791,-0.001267753850699937,stop
short,2024-09-19 20:15:00,2024-09-19 20:16:00,2024-09-19 21:47:00,2445.09,2426.5,2453.65,2427.9700000000003,0.3,0.0035008936276374057,0.0076029921188995875,0.0019808976356698762,target
short,2024-09-20 01:00:00,2024-09-20 01:01:00,2024-09-20 01:23:00,2475.71,2456.96,2484.85,2457.4300000000003,0.3,0.0036918702109697307,0.007573584951387713,0.0019720754854163137,target
short,2024-09-20 16:00:00,2024-09-20 16:01:00,2024-09-20 16:36:00,2562.2,2542.64,2572.96,2540.6799999999994,0.3,0.0041995160409024354,0.007634064475841029,0.001990219342752309,target
short,2024-09-22 08:00:00,2024-09-22 08:01:00,2024-09-22 08:08:00,2615.73,2626.61,2627.12,2592.9500000000003,0.3,0.004354424959762618,-0.004159450707833079,-0.0015478352123499235,stop
long,2024-09-24 10:45:00,2024-09-24 10:46:00,2024-09-24 14:19:00,2620.38,2642.22,2610.01,2641.12,0.3,0.003957441287141518,0.008334669017470597,0.002200400705241179,target
long,2024-09-26 07:00:00,2024-09-26 07:01:00,2024-09-26 11:50:00,2571.96,2605.49,2554.0,2607.88,0.3,0.00698300129084435,0.013036750182739976,0.0036110250548219928,target
short,2024-09-26 22:30:00,2024-09-26 22:31:00,2024-09-26 23:35:00,2627.68,2655.2,2654.99,2573.06,0.3,0.010393198562990907,-0.010473116970102891,-0.0034419350910308674,stop
long,2024-09-30 08:45:00,2024-09-30 08:46:00,2024-09-30 09:48:00,2640.43,2620.79,2625.0,2671.2899999999995,0.3,0.005843745147570599,-0.007438182417257799,-0.0025314547251773394,stop
long,2024-10-01 02:45:00,2024-10-01 02:46:00,2024-10-01 08:51:00,2589.3,2620.38,2573.74,2620.420000000001,0.3,0.006009346155331711,0.012003244120032397,0.003300973236009719,target
long,2024-10-01 22:45:00,2024-10-01 22:46:00,2024-10-01 22:52:00,2567.44,2549.25,2550.21,2601.9,0.3,0.006710965007945665,-0.007084878322375587,-0.002425463496712676,stop
long,2024-10-03 03:15:00,2024-10-03 03:16:00,2024-10-03 03:46:00,2390.64,2371.06,2373.0,2425.9199999999996,0.3,0.007378777231201634,-0.008190275407422232,-0.002757082622226669,stop
long,2024-10-03 04:30:00,2024-10-03 04:31:00,2024-10-03 04:54:00,2370.51,2390.66,2359.69,2392.1500000000005,0.3,0.004564418627215309,0.00850028053034979,0.0022500841591049374,target
long,2024-10-03 17:15:00,2024-10-03 17:16:00,2024-10-03 18:33:00,2332.45,2360.58,2318.05,2361.249999999999,0.3,0.006173765782760461,0.012060279963128862,0.0033180839889386583,target
short,2024-10-04 20:45:00,2024-10-04 20:46:00,2024-10-04 23:56:00,2376.66,2407.62,2399.68,2330.62,0.3,0.009685861671421232,-0.013026684506828978,-0.004208005352048693,stop
short,2024-10-06 21:15:00,2024-10-06 21:16:00,2024-10-06 22:27:00,2430.65,2439.37,2437.8,2416.35,0.3,0.002941599983543534,-0.0035875177421675897,-0.0013762553226502768,stop
short,2024-10-07 09:45:00,2024-10-07 09:46:00,2024-10-07 09:57:00,2493.04,2499.01,2497.92,2483.2799999999997,0.3,0.001957449539518062,-0.002394666752238317,-0.0010184000256714951,stop
short,2024-10-07 11:00:00,2024-10-07 11:01:00,2024-10-07 11:38:00,2505.92,2489.58,2513.81,2490.1400000000003,0.3,0.003148544247222526,0.0065205593155408526,0.0016561677946622558,target
long,2024-10-08 23:45:00,2024-10-08 23:46:00,2024-10-09 02:04:00,2418.95,2455.46,2400.8,2455.249999999999,0.3,0.007503255544761007,0.015093325616486686,0.004227997684946006,target
short,2024-10-09 06:00:00,2024-10-09 06:01:00,2024-10-09 07:06:00,2456.61,2436.63,2467.44,2434.9500000000003,0.3,0.004408514171968659,0.008133159109504517,0.0021399477328513552,target
long,2024-10-10 02:30:00,2024-10-10 02:31:00,2024-10-10 02:47:00,2425.31,2414.75,2416.0,2443.93,0.3,0.0038386845392959852,-0.004354082570887874,-0.001606224771266362,stop
long,2024-10-10 04:30:00,2024-10-10 04:31:00,2024-10-10 04:48:00,2413.61,2403.95,2402.4,2436.03,0.3,0.004644495175276883,-0.004002303603316326,-0.0015006910809948978,stop
short,2024-10-11 20:45:00,2024-10-11 20:46:00,2024-10-11 21:32:00,2419.25,2429.03,2429.07,2399.6099999999997,0.3,0.004059109228066617,-0.00404257517825779,-0.001512772553477337,stop
short,2024-10-11 23:30:00,2024-10-11 23:31:00,2024-10-12 03:07:00,2439.01,2460.0,2454.4,2408.2300000000005,0.3,0.006309937228629596,-0.008605950775109505,-0.0028817852325328515,stop
short,2024-10-12 03:30:00,2024-10-12 03:31:00,2024-10-12 06:00:00,2464.42,2449.97,2472.0,2449.26,0.3,0.0030757744215677224,0.005863448600482157,0.0014590345801446473,target
short,2024-10-17 12:15:00,2024-10-17 12:16:00,2024-10-17 14:05:00,2640.0,2622.0,2649.14,2621.7200000000003,0.3,0.003462121212121164,0.006818181818181834,0.0017454545454545505,target
long,2024-10-17 22:15:00,2024-10-17 22:16:00,2024-10-18 02:17:00,2600.39,2580.55,2582.92,2635.3299999999995,0.3,0.006718223035775326,-0.0076296247870510925,-0.0025888874361153277,stop
long,2024-10-18 02:30:00,2024-10-18 02:31:00,2024-10-18 09:41:00,2591.06,2622.99,2575.2,2622.78,0.3,0.006121046984631821,0.01232314188015704,0.003396942564047112,target
short,2024-10-21 06:15:00,2024-10-21 06:16:00,2024-10-21 06:28:00,2724.66,2744.44,2742.48,2689.0199999999995,0.3,0.006540265574420355,-0.007259621383952641,-0.0024778864151857923,stop
short,2024-10-21 07:00:00,2024-10-21 07:01:00,2024-10-21 08:17:00,2746.84,2761.9,2760.94,2718.6400000000003,0.3,0.005133171207642203,-0.0054826637153966296,-0.0019447991146189887,stop
long,2024-10-21 22:45:00,2024-10-21 22:46:00,2024-10-22 00:34:00,2668.64,2659.0,2659.19,2687.5399999999995,0.3,0.0035411295641224814,-0.0036123268781101947,-0.0013836980634330583,stop
long,2024-10-23 16:15:00,2024-10-23 16:16:00,2024-10-23 16:42:00,2600.44,2588.61,2585.11,2631.1,0.3,0.005895156204334623,-0.004549230130285631,-0.001664769039085689,stop
long,2024-10-23 20:45:00,2024-10-23 20:46:00,2024-10-23 23:12:00,2576.19,2558.82,2556.0,2616.57,0.3,0.007837154868235672,-0.006742515109522174,-0.002322754532856652,stop
long,2024-10-25 13:15:00,2024-10-25 13:16:00,2024-10-25 13:18:00,2487.34,2492.16,2485.59,2490.84,0.3,0.0007035628422330683,0.0019378130854645903,0.00028134392563937714,target
long,2024-10-26 02:15:00,2024-10-26 02:16:00,2024-10-26 07:02:00,2495.27,2454.37,2453.94,2577.93,0.3,0.016563337835184138,-0.016391011794314903,-0.00521730353829447,stop
short,2024-10-28 01:45:00,2024-10-28 01:46:00,2024-10-28 05:44:00,2501.08,2515.18,2512.34,2478.5599999999995,0.3,0.004502055112191621,-0.005637564572104736,-0.001991269371631421,stop
short,2024-10-28 06:00:00,2024-10-28 06:01:00,2024-10-28 06:11:00,2517.7,2524.42,2522.99,2507.12,0.3,0.0021011240417841536,-0.002669102752512309,-0.0011007308257536927,stop
short,2024-10-29 09:30:00,2024-10-29 09:31:00,2024-10-29 10:10:00,2584.31,2597.61,2597.64,2557.65,0.3,0.0051580499243511525,-0.0051464414098929545,-0.0018439324229678861,stop
short,2024-10-29 10:45:00,2024-10-29 10:46:00,2024-10-29 18:40:00,2620.93,2631.31,2632.86,2597.0699999999993,0.3,0.0045518193923532076,-0.003960426260907424,-0.001488127878272227,stop
short,2024-10-30 00:15:00,2024-10-30 00:16:00,2024-10-30 00:23:00,2645.56,2653.54,2652.47,2631.7400000000002,0.3,0.0026119233735012073,-0.003016374604998484,-0.001204912381499545,stop
short,2024-10-30 01:15:00,2024-10-30 01:16:00,2024-10-30 03:23:00,2669.0,2647.08,2682.93,2641.1400000000003,0.3,0.005219183214687087,0.008212813787935591,0.0021638441363806774,target
long,2024-10-31 15:00:00,2024-10-31 15:01:00,2024-10-31 15:03:00,2639.0,2633.99,2633.01,2650.9799999999996,0.3,0.002269799166350808,-0.0018984463812050656,-0.0008695339143615197,stop
long,2024-10-31 15:15:00,2024-10-31 15:16:00,2024-10-31 15:32:00,2637.11,2647.02,2632.0,2647.3300000000004,0.3,0.0019377272847928707,0.003757901642328143,0.000827370492698443,target
long,2024-10-31 16:45:00,2024-10-31 16:46:00,2024-10-31 21:25:00,2633.87,2624.38,2625.02,2651.5699999999997,0.3,0.003360074718949648,-0.0036030631732013596,-0.0013809189519604077,stop
long,2024-11-01 02:30:00,2024-11-01 02:31:00,2024-11-01 02:35:00,2527.88,2512.84,2510.68,2562.2800000000007,0.3,0.006804120448755587,-0.005949649508679156,-0.0020848948526037466,stop
long,2024-11-01 02:45:00,2024-11-01 02:46:00,2024-11-01 04:49:00,2525.94,2504.37,2506.17,2565.48,0.3,0.007826789234898684,-0.008539395235041325,-0.0028618185705123972,stop
long,2024-11-01 05:00:00,2024-11-01 05:01:00,2024-11-01 09:34:00,2519.39,2508.26,2502.0,2554.1699999999996,0.3,0.006902464485450793,-0.0044177360392791964,-0.001625320811783759,stop
long,2024-11-01 09:45:00,2024-11-01 09:46:00,2024-11-01 10:04:00,2520.32,2486.57,2491.0,2578.9600000000005,0.3,0.011633443372270251,-0.01339115667851698,-0.004317347003555094,stop
long,2024-11-03 10:15:00,2024-11-03 10:16:00,2024-11-03 10:26:00,2468.6,2458.25,2460.29,2485.22,0.3,0.0033662804828647596,-0.00419265980717809,-0.0015577979421534268,stop
long,2024-11-03 23:15:00,2024-11-03 23:16:00,2024-11-04 00:12:00,2426.39,2458.91,2413.06,2453.0499999999997,0.3,0.005493758216939539,0.013402626947852658,0.0037207880843557976,target
short,2024-11-04 10:45:00,2024-11-04 10:46:00,2024-11-04 10:52:00,2479.34,2481.78,2482.31,2473.4000000000005,0.3,0.0011978994409801802,-0.0009841328740713973,-0.0005952398622214192,stop
long,2024-11-05 05:30:00,2024-11-05 05:31:00,2024-11-05 05:38:00,2409.6,2391.41,2376.0,2476.7999999999997,0.3,0.013944223107569684,-0.00754897078353256,-0.002564691235059768,stop
short,2024-11-06 20:30:00,2024-11-06 20:31:00,2024-11-06 21:19:00,2640.0,2617.15,2649.9,2620.2,0.3,0.0037500000000000346,0.008655303030303041,0.002296590909090912,target
short,2024-11-08 02:45:00,2024-11-08 02:46:00,2024-11-08 02:59:00,2871.99,2877.42,2885.26,2845.449999999999,0.3,0.004620489625660409,-0.0018906751068075156,-0.0008672025320422547,stop
short,2024-11-08 04:30:00,2024-11-08 04:31:00,2024-11-08 05:00:00,2887.99,2896.85,2904.54,2854.8899999999994,0.3,0.005730629261181716,-0.0030678776588561885,-0.0012203632976568565,stop
short,2024-11-08 08:30:00,2024-11-08 08:31:00,2024-11-08 08:41:00,2944.8,2920.2,2957.0,2920.4000000000005,0.3,0.004142895952186844,0.008353708231458978,0.0022061124694376937,target
short,2024-11-08 22:15:00,2024-11-08 22:16:00,2024-11-08 22:57:00,2942.68,2909.4,2958.59,2910.859999999999,0.3,0.005406636127611671,0.011309418625198742,0.0030928255875596225,target
short,2024-11-09 04:00:00,2024-11-09 04:01:00,2024-11-09 08:44:00,2948.19,2985.63,2984.5,2875.57,0.3,0.012316031192019492,-0.01269931720818529,-0.004109795162455587,stop
short,2024-11-10 07:15:00,2024-11-10 07:16:00,2024-11-10 07:31:00,3137.99,3157.6,3154.0,3105.9699999999993,0.3,0.005101992039490317,-0.006249223228882217,-0.002174766968664665,stop
short,2024-11-11 02:45:00,2024-11-11 02:46:00,2024-11-11 03:45:00,3233.86,3189.19,3252.48,3196.6200000000003,0.3,0.005757825014069839,0.013813213930102153,0.0038439641790306454,target
short,2024-11-11 23:45:00,2024-11-11 23:46:00,2024-11-12 00:21:00,3234.81,3265.93,3265.58,3173.27,0.3,0.009512150636358853,-0.009620348644897136,-0.003186104593469141,stop
short,2024-11-12 03:15:00,2024-11-12 03:16:00,2024-11-12 04:39:00,3311.46,3359.4,3350.99,3232.4000000000005,0.3,0.011937332777687106,-0.014476998061278223,-0.004643099418383467,stop
long,2024-11-13 10:45:00,2024-11-13 10:46:00,2024-11-13 12:00:00,3232.22,3208.71,3205.0,3286.6599999999994,0.3,0.008421456460265639,-0.007273638551831163,-0.0024820915655493487,stop
long,2024-11-13 13:00:00,2024-11-13 13:01:00,2024-11-13 13:49:00,3182.99,3146.32,3148.0,3252.9699999999993,0.3,0.010992808648471967,-0.011520614265203344,-0.003756184279561003,stop
long,2024-11-13 14:15:00,2024-11-13 14:16:00,2024-11-13 14:31:00,3150.32,3127.35,3132.58,3185.8000000000006,0.3,0.005631173975977118,-0.00729132278625666,-0.0024873968358769976,stop
long,2024-11-13 14:45:00,2024-11-13 14:46:00,2024-11-13 16:33:00,3136.45,3174.79,3117.88,3173.5899999999992,0.3,0.005920706531269336,0.012224011222879527,0.003367203366863858,target
long,2024-11-14 23:15:00,2024-11-14 23:16:00,2024-11-14 23:22:00,3127.4,3085.73,3088.47,3205.2600000000007,0.3,0.012448039905352782,-0.013324167039713508,-0.0042972501119140525,stop
long,2024-11-15 00:00:00,2024-11-15 00:01:00,2024-11-15 00:42:00,3086.27,3146.91,3054.0,3150.81,0.3,0.010455987324504978,0.019648313336163126,0.0055944940008489374,target
long,2024-11-20 05:30:00,2024-11-20 05:31:00,2024-11-20 06:33:00,3095.31,3067.14,3067.66,3150.61,0.3,0.008932869405649222,-0.009100865502970623,-0.003030259650891187,stop
long,2024-11-20 06:45:00,2024-11-20 06:46:00,2024-11-20 17:21:00,3086.97,3131.8,3065.01,3130.889999999999,0.3,0.007113771756771068,0.014522330958836704,0.004056699287651011,target
long,2024-11-21 01:30:00,2024-11-21 01:31:00,2024-11-21 02:02:00,3074.24,3061.09,3064.05,3094.619999999999,0.3,0.0033146403663993703,-0.004277479962527253,-0.0015832439887581758,stop
long,2024-11-21 02:15:00,2024-11-21 02:16:00,2024-11-21 02:21:00,3077.0,3055.14,3055.71,3119.58,0.3,0.006919077023074411,-0.007104322391940254,-0.002431296717582076,stop
long,2024-11-21 03:30:00,2024-11-21 03:31:00,2024-11-21 04:21:00,3043.98,3071.9,3030.0,3071.94,0.3,0.004592671436737435,0.009172202182668787,0.002451660654800636,target
long,2024-11-26 18:00:00,2024-11-26 18:01:00,2024-11-26 18:07:00,3354.01,3348.25,3343.6,3374.830000000001,0.3,0.0031037474545395835,-0.001717347294730831,-0.0008152041884192493,stop
long,2024-11-26 19:15:00,2024-11-26 19:16:00,2024-11-26 19:27:00,3322.71,3294.7,3303.6,3360.9300000000003,0.3,0.005751329487075347,-0.00842986598288753,-0.002828959794866259,stop
long,2024-11-27 02:45:00,2024-11-27 02:46:00,2024-11-27 04:09:00,3275.12,3319.56,3253.0,3319.3599999999997,0.3,0.0067539510002686595,0.013568968465277553,0.0037706905395832662,target
short,2024-11-27 21:15:00,2024-11-27 21:16:00,2024-11-27 22:00:00,3478.66,3506.45,3498.99,3438.0,0.3,0.005844204377547656,-0.007988708295723068,-0.0026966124887169204,stop
short,2024-11-28 03:00:00,2024-11-28 03:01:00,2024-11-28 03:23:00,3588.01,3597.13,3595.79,3572.4500000000007,0.3,0.0021683328641781225,-0.0025417989359004522,-0.0010625396807701357,stop
short,2024-11-29 22:15:00,2024-11-29 22:16:00,2024-11-29 22:45:00,3602.34,3620.41,3619.81,3567.4000000000005,0.3,0.004849625521188949,-0.005016183924893225,-0.0018048551774679674,stop
short,2024-11-30 10:45:00,2024-11-30 10:46:00,2024-11-30 11:49:00,3619.39,3650.57,3649.99,3558.19,0.3,0.008454463321167354,-0.00861471131875824,-0.0028844133956274715,stop
short,2024-12-02 11:15:00,2024-12-02 11:16:00,2024-12-02 11:57:00,3739.97,3685.32,3764.06,3691.7899999999995,0.3,0.006441228138193661,0.014612416677138973,0.004083725003141692,target
long,2024-12-02 19:15:00,2024-12-02 19:16:00,2024-12-02 22:04:00,3591.21,3636.86,3570.72,3632.1900000000005,0.3,0.005705597834713157,0.01271159302853353,0.003513477908560059,target
long,2024-12-03 22:45:00,2024-12-03 22:46:00,2024-12-04 08:58:00,3561.53,3682.59,3502.0,3680.5900000000006,0.29913740970938923,0.01671472653606742,0.03399100948188005,0.009868845120107498,target
short,2024-12-04 19:45:00,2024-12-04 19:46:00,2024-12-04 22:48:00,3730.84,3766.14,3754.04,3684.4400000000005,0.3,0.006218438743017609,-0.00946167619088456,-0.003138502857265368,stop
short,2024-12-04 23:45:00,2024-12-04 23:46:00,2024-12-05 00:10:00,3839.6,3812.02,3856.84,3805.1199999999994,0.3,0.004490051046984122,0.007183039899989585,0.0018549119699968757,target
short,2024-12-05 11:15:00,2024-12-05 11:16:00,2024-12-05 16:31:00,3867.61,3906.61,3910.4,3782.03,0.3,0.01106368015389348,-0.010083746810045424,-0.003325124043013627,stop
short,2024-12-05 16:45:00,2024-12-05 16:46:00,2024-12-05 18:14:00,3913.9,3929.49,3926.98,3887.7400000000002,0.3,0.0033419351541940077,-0.003983239224303103,-0.001494971767290931,stop
short,2024-12-05 23:00:00,2024-12-05 23:01:00,2024-12-06 03:42:00,3926.01,3861.95,3958.8,3860.4300000000003,0.3,0.008351990952646571,0.016316820385072983,0.004595046115521895,target
short,2024-12-06 23:45:00,2024-12-06 23:46:00,2024-12-07 01:45:00,4018.01,4041.6,4042.0,3970.0300000000007,0.3,0.005970617295626387,-0.005871065527462527,-0.002061319658238758,stop
short,2024-12-07 03:45:00,2024-12-07 03:46:00,2024-12-07 04:10:00,4055.78,4077.78,4076.04,4015.2600000000007,0.3,0.004995339983924119,-0.0054243573369363585,-0.0019273072010809074,stop
short,2024-12-07 04:30:00,2024-12-07 04:31:00,2024-12-07 04:56:00,4072.84,4039.14,4090.0,4038.5200000000004,0.3,0.004213276239675473,0.008274324549945589,0.0021822973649836767,target
long,2024-12-08 14:00:00,2024-12-08 14:01:00,2024-12-08 14:12:00,3974.99,3963.6,3960.33,4004.3099999999995,0.3,0.003688059592602712,-0.0028654160136251106,-0.001159624804087533,stop
long,2024-12-09 12:00:00,2024-12-09 12:01:00,2024-12-09 12:27:00,3930.0,3914.88,3906.0,3978.0,0.3,0.0061068702290076335,-0.003847328244274806,-0.0014541984732824415,stop
long,2024-12-09 12:30:00,2024-12-09 12:31:00,2024-12-09 15:06:00,3926.0,3904.0,3904.02,3969.96,0.3,0.0055985736118186495,-0.005603667855323513,-0.001981100356597054,stop
long,2024-12-09 17:45:00,2024-12-09 17:46:00,2024-12-09 19:43:00,3875.83,3852.56,3851.4,3924.6899999999996,0.3,0.006303166031533848,-0.006003875298968175,-0.0021011625896904525,stop
long,2024-12-09 20:15:00,2024-12-09 20:16:00,2024-12-09 21:29:00,3855.21,3888.67,3838.0,3889.63,0.3,0.00446408885637878,0.008679164040350518,0.0023037492121051554,target
short,2024-12-11 20:45:00,2024-12-11 20:46:00,2024-12-11 20:52:00,3731.8,3721.99,3737.3,3720.8,0.3,0.0014738196044804116,0.0026287582399915355,0.0004886274719974606,target
short,2024-12-12 21:30:00,2024-12-12 21:31:00,2024-12-12 21:32:00,3975.82,3961.33,3981.59,3964.28,0.3,0.0014512729449522317,0.0036445311910499045,0.0007933593573149714,target
long,2024-12-15 02:00:00,2024-12-15 02:01:00,2024-12-15 02:30:00,3857.95,3840.82,3841.61,3890.629999999999,0.3,0.004235409997537473,-0.00444018196192264,-0.0016320545885767919,stop
short,2024-12-16 07:15:00,2024-12-16 07:16:00,2024-12-16 07:21:00,3907.76,3928.26,3928.05,3867.1800000000003,0.3,0.005192232890453856,-0.005245972117018383,-0.0018737916351055147,stop
short,2024-12-16 09:00:00,2024-12-16 09:01:00,2024-12-16 09:19:00,4001.84,4019.83,4020.0,3965.5200000000004,0.3,0.004537912560222261,-0.0044954321012333764,-0.001648629630370013,stop
short,2024-12-16 09:30:00,2024-12-16 09:31:00,2024-12-16 11:22:00,4002.67,3952.14,4026.74,3954.5300000000007,0.3,0.0060134859980961975,0.012624073430984817,0.003487222029295445,target
long,2024-12-18 15:00:00,2024-12-18 15:01:00,2024-12-18 19:23:00,3829.99,3882.06,3803.42,3883.129999999999,0.3,0.00693735492781958,0.013595335758056937,0.0037786007274170806,target
long,2024-12-19 07:30:00,2024-12-19 07:31:00,2024-12-19 07:48:00,3658.93,3627.65,3625.69,3725.4099999999994,0.3,0.0090846231001959,-0.00854894736985945,-0.0028646842109578347,stop
long,2024-12-20 04:00:00,2024-12-20 04:01:00,2024-12-20 04:11:00,3432.08,3348.09,3375.0,3546.24,0.3,0.016631313955385633,-0.02447204027878136,-0.0076416120836344074,stop
long,2024-12-26 15:45:00,2024-12-26 15:46:00,2024-12-26 16:02:00,3423.68,3412.13,3416.69,3437.6599999999994,0.3,0.002041662772221639,-0.003373562949808284,-0.0013120688849424852,stop
long,2024-12-26 21:45:00,2024-12-26 21:46:00,2024-12-26 22:12:00,3346.48,3369.89,3336.21,3367.02,0.3,0.0030688962730988927,0.006995410102555555,0.0017986230307666666,target
long,2024-12-27 01:45:00,2024-12-27 01:46:00,2024-12-27 04:26:00,3344.23,3315.15,3312.79,3407.11,0.3,0.009401267257335786,-0.008695574168044673,-0.0029086722504134016,stop
long,2024-12-27 05:00:00,2024-12-27 05:01:00,2024-12-27 05:11:00,3328.23,3310.09,3308.05,3368.5899999999997,0.3,0.0060632828860985675,-0.005450344477394897,-0.0019351033432184691,stop
