side,event_day,entry_time,exit_time,entry_price,exit_price,stop_price,target_price,stop_fraction,notional,underlying_return,net_account_contribution,exit_reason,ambiguous_bar_loss_first
short,2023-10-23,2023-10-24 00:02:00,2023-10-24 03:02:00,1678.8,1707.6,1706.21,1623.9799999999998,0.016327138432213534,0.3,-0.0171551107934238,-0.00544653323802714,stop,False
short,2023-10-26,2023-10-27 00:02:00,2023-11-02 11:13:00,1780.06,1872.73,1871.0,1598.1799999999998,0.05108816556745281,0.09787002419177475,-0.05206004291990163,-0.005192987684187378,stop,False
short,2023-11-02,2023-11-03 00:02:00,2023-11-05 11:50:00,1802.26,1872.59,1874.47,1657.84,0.040066361124366096,0.12479296496330142,-0.039023226393528176,-0.0049946170890458426,stop,False
short,2023-12-06,2023-12-07 00:02:00,2023-12-07 23:28:00,2251.9,2315.2,2312.92,2129.86,0.02709711798925351,0.18452146837102595,-0.028109596340867515,-0.005371345460504718,stop,False
short,2023-12-09,2023-12-10 00:02:00,2023-12-11 10:12:00,2362.78,2283.09,2407.39,2273.560000000001,0.01888030201711529,0.2648262721362943,0.03372721963111247,0.008667027572293264,target,False
short,2023-12-28,2023-12-29 00:02:00,2024-01-03 20:09:00,2357.77,2193.33,2453.95,2165.4100000000003,0.040792783011065474,0.12257070076939093,0.06974386814659617,0.008425984092326904,target,False
long,2024-01-03,2024-01-04 00:02:00,2024-01-11 00:02:00,2237.26,2442.15,2052.45,2606.880000000001,0.08260550852381948,0.06052865104702115,0.09158077290971978,0.005482731995021895,time,False
short,2024-01-10,2024-01-11 00:02:00,2024-01-11 01:04:00,2442.15,2404.6,2462.0,2402.4500000000003,0.00812808386053269,0.3,0.015375795917531798,0.00431273877525954,target,False
short,2024-01-12,2024-01-13 00:02:00,2024-01-13 05:41:00,2650.98,2519.23,2717.77,2517.4,0.02519445638971247,0.19845635574187762,0.0496986020264204,0.009664547087887408,target,False
short,2024-02-09,2024-02-10 00:02:00,2024-02-11 11:59:00,2495.15,2527.8,2526.99,2431.4700000000007,0.012760755866380655,0.3,-0.013085385648157422,-0.0042256156944472266,stop,False
short,2024-02-11,2024-02-12 00:02:00,2024-02-12 23:34:00,2509.58,2542.62,2540.8,2447.1399999999994,0.012440328660572788,0.3,-0.013165549613879612,-0.004249664884163884,stop,False
short,2024-02-20,2024-02-21 00:02:00,2024-02-21 07:03:00,2928.38,3016.3,3008.0,2769.1400000000003,0.02718909431153057,0.183897261994474,-0.030023425921499314,-0.005705123084652116,stop,False
short,2024-02-21,2024-02-22 00:02:00,2024-02-23 04:32:00,2917.22,3032.19,3035.56,2680.5399999999995,0.04056601833252211,0.12325587290856838,-0.03941080892082205,-0.004980869528477283,stop,False
short,2024-02-23,2024-02-24 00:02:00,2024-02-25 10:07:00,2920.35,3032.49,3037.98,2685.0899999999997,0.04027941856284353,0.12413287426676857,-0.038399506908418424,-0.004890774037235384,stop,False
short,2024-03-06,2024-03-07 00:02:00,2024-03-08 04:29:00,3788.35,3904.88,3904.09,3556.8699999999994,0.030551559386012443,0.16365776740971108,-0.03076009344437547,-0.005197785985830291,stop,False
short,2024-03-08,2024-03-09 00:02:00,2024-03-11 15:37:00,3887.0,4005.87,3999.0,3663.0,0.028813995369179314,0.17352678571428573,-0.030581425263699558,-0.005480223214285723,stop,False
short,2024-03-12,2024-03-13 00:02:00,2024-03-15 03:32:00,3983.29,3750.55,4096.15,3757.5700000000006,0.028333362622354804,0.1764704058125116,0.05842908751308584,0.010134534378876502,target,False
long,2024-03-20,2024-03-21 00:02:00,2024-03-28 00:02:00,3283.66,3524.99,3051.58,3747.8199999999997,0.07067723211294712,0.07074413995174081,0.07349421072827278,0.00512854058945192,time,False
short,2024-04-09,2024-04-10 00:02:00,2024-04-13 02:36:00,3525.65,3119.02,3732.93,3111.0900000000006,0.05879199580219243,0.0850455905055964,0.11533476096606299,0.009723667261675041,target,False
long,2024-04-13,2024-04-14 00:02:00,2024-04-14 03:57:00,3276.34,3013.73,3055.01,3719.0,0.06755403895810566,0.07401481950029372,-0.08015346392621037,-0.006006558984322058,stop,False
short,2024-05-22,2024-05-23 00:02:00,2024-05-23 17:32:00,3761.92,3837.3,3845.0,3595.76,0.022084467505954386,0.22640346653827656,-0.020037640353861796,-0.004762994703899846,stop,False
short,2024-05-23,2024-05-24 00:02:00,2024-05-24 04:01:00,3815.75,3650.2,3950.0,3547.25,0.035183122584026734,0.14211359404096832,0.04338596606171796,0.006023621973929247,target,False
long,2024-06-15,2024-06-16 00:02:00,2024-06-18 09:45:00,3568.0,3375.49,3362.02,3979.96,0.05772982062780269,0.0866103505194679,-0.053954596412556066,-0.004759636857947374,stop,False
long,2024-06-18,2024-06-19 00:02:00,2024-06-19 11:26:00,3416.33,3555.42,3346.0,3556.99,0.020586418759311872,0.24287857244419192,0.04071328004027719,0.009645504763258945,target,False
short,2024-07-20,2024-07-21 00:02:00,2024-07-22 02:09:00,3502.81,3420.89,3542.25,3423.93,0.011259531633174525,0.3,0.023386937915559236,0.00671608137466777,target,False
short,2024-07-22,2024-07-23 00:02:00,2024-07-25 09:10:00,3455.99,3225.38,3564.0,3239.9699999999993,0.0312529839496064,0.1599847236367,0.0667276236331702,0.010515415702249765,target,False
long,2024-09-04,2024-09-05 00:02:00,2024-09-06 23:18:00,2459.49,2283.02,2302.89,2772.6899999999996,0.06367173682348777,0.07852777777777781,-0.07175064749195958,-0.005712946679438051,stop,False
long,2024-09-07,2024-09-08 00:02:00,2024-09-15 00:02:00,2300.08,2416.68,2149.34,2601.5599999999995,0.06553685089214278,0.07629295475653454,0.050693888908211804,0.0037912936181504564,time,False
short,2024-09-20,2024-09-21 00:02:00,2024-09-21 02:11:00,2557.5,2526.91,2572.96,2526.58,0.006044965786901285,0.3,0.011960899315738072,0.0032882697947214214,target,False
short,2024-09-21,2024-09-22 00:02:00,2024-09-22 07:20:00,2560.94,2591.56,2588.0,2506.82,0.010566432638015707,0.3,-0.01195654720532291,-0.0038869641615968727,stop,False
short,2024-09-22,2024-09-23 00:02:00,2024-09-23 10:39:00,2570.54,2637.79,2636.0,2439.62,0.025465466400056033,0.19634433241674296,-0.026161818139379234,-0.005333069049801395,stop,False
short,2024-09-24,2024-09-25 00:02:00,2024-09-28 00:32:00,2615.74,2707.44,2704.62,2437.9799999999996,0.03397891227721414,0.1471500900090007,-0.035057001078088845,-0.005305790954095409,stop,False
short,2024-09-28,2024-09-29 00:02:00,2024-10-01 22:36:00,2670.17,2555.11,2728.99,2552.5300000000007,0.02202855997932705,0.22697806868412218,0.043090889344124084,0.009553708772526382,target,False
short,2024-10-21,2024-10-22 00:02:00,2024-10-24 00:59:00,2676.59,2491.43,2771.19,2487.3900000000003,0.03534347808218663,0.1414688160676534,0.06917757295663518,0.009645000528541245,target,False
long,2024-11-05,2024-11-06 00:02:00,2024-11-06 11:05:00,2439.2,2606.68,2356.44,2604.7199999999993,0.03392915710068865,0.14736587723537983,0.06866185634634303,0.009971048815853093,target,False
short,2024-11-11,2024-11-12 00:02:00,2024-11-12 00:21:00,3248.14,3265.93,3265.58,3213.2599999999998,0.005369226695893667,0.3,-0.005476980672015408,-0.0019430942016046223,stop,False
short,2024-11-12,2024-11-13 00:02:00,2024-11-20 00:02:00,3260.81,3103.0,3450.0,2882.43,0.058019326486363834,0.08617818066493999,0.048395950699366086,0.004084496802156559,time,False
short,2024-11-26,2024-11-27 00:02:00,2024-11-27 23:32:00,3293.06,3549.3,3548.8,2781.5799999999995,0.07766029164363851,0.06438296707593644,-0.07781212610763255,-0.005074158520372257,stop,False
short,2024-11-28,2024-11-29 00:02:00,2024-11-30 13:57:00,3549.18,3689.81,3686.75,3274.0399999999995,0.03876106593635718,0.12899542051319313,-0.039623236916696225,-0.0052402115286763005,stop,False
short,2024-11-30,2024-12-01 00:02:00,2024-12-01 05:52:00,3674.65,3728.51,3727.6,3568.7500000000005,0.014409535602030076,0.3,-0.014657178234661838,-0.004697153470398552,stop,False
short,2024-12-02,2024-12-03 00:02:00,2024-12-04 22:48:00,3670.24,3766.14,3764.06,3482.5999999999995,0.0255623610445094,0.19560008526966496,-0.02612908147696058,-0.005306450650181178,stop,False
short,2024-12-07,2024-12-08 00:02:00,2024-12-09 23:38:00,4002.01,3831.41,4090.0,3826.0300000000007,0.02198645180796644,0.22741277417888456,0.04262857913898277,0.009466870667121314,target,False
short,2024-12-17,2024-12-18 00:02:00,2024-12-19 10:12:00,3930.82,3556.49,4109.56,3573.3399999999997,0.04547142835337162,0.10995915855432459,0.09522949410046766,0.010361395882287117,target,False
long,2025-01-10,2025-01-11 00:02:00,2025-01-13 17:30:00,3237.59,3157.1,3156.74,3399.290000000001,0.02497227876290709,0.20022201607915804,-0.024861084942812472,-0.0051779585652442705,stop,False
long,2025-02-27,2025-02-28 00:02:00,2025-02-28 04:48:00,2324.82,2250.78,2253.62,2467.2200000000007,0.03062602696122722,0.16325983146067355,-0.03184762691305132,-0.005362698033707843,stop,False
long,2025-03-04,2025-03-05 00:02:00,2025-03-05 00:36:00,2065.82,2006.6,2002.73,2192.0000000000005,0.030539930874906886,0.16372008242193656,-0.028666582761324944,-0.004857015374861322,stop,False
long,2025-03-05,2025-03-06 00:02:00,2025-03-11 01:04:00,2183.49,1972.8,1985.43,2579.609999999999,0.09070799499883203,0.0551219327476523,-0.09649231276534354,-0.00537396470766435,stop,False
long,2025-04-03,2025-04-04 00:02:00,2025-04-06 21:54:00,1783.85,1749.51,1748.0,1855.5499999999997,0.020096981248423303,0.24879358437935908,-0.019250497519410215,-0.005038193863319387,stop,False
long,2025-04-06,2025-04-07 00:02:00,2025-04-07 01:00:00,1758.19,1731.24,1735.86,1802.8500000000004,0.012700561372775499,0.3,-0.015328263725763458,-0.004898479117729037,stop,False
long,2025-04-09,2025-04-10 00:02:00,2025-04-10 05:02:00,1485.26,1676.56,1384.06,1687.66,0.0681362185745257,0.07338241106719365,0.12879899815520512,0.009378198616600785,target,False
short,2025-04-26,2025-04-27 00:02:00,2025-04-27 08:20:00,1798.0,1845.6,1841.36,1711.2800000000002,0.024115684093437097,0.20733394833948388,-0.026473859844271308,-0.0056962638376383675,stop,False
short,2025-04-27,2025-04-28 00:02:00,2025-05-01 19:02:00,1791.76,1858.1,1856.88,1661.5199999999998,0.0363441532348083,0.1375737100737098,-0.037025047997499616,-0.005231246928746912,stop,False
short,2025-05-01,2025-05-02 00:02:00,2025-05-02 15:10:00,1855.23,1821.27,1873.55,1818.5900000000001,0.009874786414622411,0.3,0.018305008004398382,0.005191502401319515,target,False
short,2025-05-11,2025-05-12 00:02:00,2025-05-12 15:32:00,2463.2,2612.1,2610.0,2169.5999999999995,0.05959727184150706,0.08389645776566747,-0.06044982137057486,-0.005155422343324244,stop,False
short,2025-05-12,2025-05-13 00:02:00,2025-05-14 02:23:00,2491.88,2619.11,2622.0,2231.6400000000003,0.05221760277380929,0.09575315093759615,-0.05105783585084356,-0.004984701813710427,stop,False
short,2025-05-14,2025-05-15 00:02:00,2025-05-22 00:02:00,2595.11,2568.98,2738.56,2308.2100000000005,0.055277040279602715,0.0904534681073546,0.010068937347549878,0.0008203168351341999,time,False
short,2025-05-29,2025-05-30 00:02:00,2025-06-06 00:02:00,2642.6,2589.13,2788.87,2350.06,0.05535079088776205,0.09033294592192521,0.02023386059184129,0.0017374512887126479,time,False
short,2025-06-10,2025-06-11 00:02:00,2025-06-11 03:39:00,2739.88,2798.0,2798.59,2622.46,0.021427945749448892,0.2333401464827115,-0.021212607851438747,-0.0051830931698177455,stop,False
long,2025-06-21,2025-06-22 00:02:00,2025-06-22 05:25:00,2424.31,2295.74,2363.0,2546.93,0.02528967005044732,0.19770918284129851,-0.053033646687098646,-0.01068294813244171,stop,False
long,2025-06-23,2025-06-24 00:02:00,2025-06-26 11:05:00,2244.6,2514.71,2108.47,2516.86,0.06064777688675047,0.08244325277308448,0.1203376993673706,0.009838588114302497,target,False
short,2025-07-14,2025-07-15 00:02:00,2025-07-16 01:45:00,3012.34,3088.21,3084.2,2868.620000000001,0.023855208907360946,0.2095978291121635,-0.025186399941573567,-0.005488612580016704,stop,False
short,2025-07-28,2025-07-29 00:02:00,2025-08-02 03:24:00,3804.94,3530.01,3942.49,3529.8400000000006,0.03615037293623545,0.13831115957833545,0.07225606711275334,0.009855509269356608,target,False
short,2025-08-10,2025-08-11 00:02:00,2025-08-11 10:03:00,4215.18,4329.87,4334.57,3976.4000000000015,0.028323820097836724,0.1765298601222892,-0.027208802471068827,-0.004979695954435066,stop,False
short,2025-08-11,2025-08-12 00:02:00,2025-08-12 00:04:00,4344.7,4342.99,4349.83,4334.44,0.0011807489585011874,0.3,0.00039358298616709586,-0.00018192510414987123,target,False
short,2025-08-14,2025-08-15 00:02:00,2025-08-18 13:48:00,4618.58,4276.36,4794.89,4265.959999999999,0.03817407081830355,0.13097895751800775,0.07409636728171864,0.009574085984912918,target,False
short,2025-08-23,2025-08-24 00:02:00,2025-08-25 01:41:00,4750.31,4894.55,4888.0,4474.930000000001,0.028985476737307583,0.17250018156728936,-0.03036433411714179,-0.005410353329944087,stop,False
short,2025-08-25,2025-08-26 00:02:00,2025-09-02 00:02:00,4593.57,4355.11,4958.69,3863.33,0.0794850192769458,0.06290493536371605,0.05191169395481077,0.0032025968174846644,time,False
long,2025-09-26,2025-09-27 00:02:00,2025-09-29 22:52:00,3946.99,4201.81,3820.01,4200.949999999999,0.03217135082683249,0.15541778232792616,0.06456058920848551,0.009878445818239134,target,False
short,2025-10-07,2025-10-08 00:02:00,2025-10-11 03:22:00,4502.84,4002.41,4754.37,3999.7800000000007,0.05586030149860971,0.08950900489007285,0.11113652716951972,0.009858210948992183,target,False
long,2025-10-11,2025-10-12 00:02:00,2025-10-19 00:02:00,3822.85,3876.54,3355.12,4758.3099999999995,0.122351125469218,0.04086599106322023,0.014044495598833251,0.0005330762405661352,time,False
long,2025-11-17,2025-11-18 00:02:00,2025-11-18 03:33:00,3105.75,2994.31,3001.19,3314.87,0.03366658617081218,0.14851520657995418,-0.03588183208564766,-0.005477512911247144,stop,False
long,2025-11-18,2025-11-19 00:02:00,2025-11-20 00:36:00,3105.84,2942.65,2943.11,3431.3,0.0523948432630142,0.09542923861611258,-0.05254295134327591,-0.005109563079948382,stop,False
long,2025-11-20,2025-11-21 00:02:00,2025-11-21 00:39:00,2958.9,2874.35,2871.54,3133.6200000000003,0.02952448545067428,0.1693509615384613,-0.0285748082057522,-0.00500852220695971,stop,False
short,2025-12-11,2025-12-12 00:02:00,2025-12-19 00:02:00,3176.43,2959.96,3446.0,2637.2899999999995,0.08486571402486445,0.05891660793114957,0.06814883375361647,0.003956181511295764,time,False
short,2026-01-15,2026-01-16 00:02:00,2026-01-20 14:18:00,3318.66,3130.74,3403.44,3149.0999999999995,0.02554645549709829,0.19572186836518,0.056625264413950216,0.010887080679405496,target,False
long,2026-01-21,2026-01-22 00:02:00,2026-01-22 00:45:00,3000.58,2887.2,2891.0,3219.74,0.03651960620946615,0.1369127578025188,-0.03778602803457998,-0.005310302062420153,stop,False
long,2026-01-22,2026-01-23 00:02:00,2026-01-26 02:14:00,2946.53,2868.77,2863.7,3112.190000000001,0.02811103229900947,0.17786611131232566,-0.026390364258975896,-0.004871817578172153,stop,False
long,2026-01-26,2026-01-27 00:02:00,2026-01-30 02:31:00,2897.5,2777.24,2784.0,3124.5,0.03917169974115617,0.1276431718061674,-0.041504745470233084,-0.005425440528634378,stop,False
long,2026-02-02,2026-02-03 00:02:00,2026-02-04 02:20:00,2370.21,2169.34,2155.0,2800.63,0.09079786179283694,0.05506737605129872,-0.08474776496597347,-0.004721904418939639,stop,False
long,2026-02-06,2026-02-07 00:02:00,2026-02-14 00:02:00,1983.29,2037.27,1740.0,2469.87,0.12266990707359991,0.0407597928398208,0.027217401388601736,0.001068615849397837,time,False
short,2026-02-26,2026-02-27 00:02:00,2026-03-04 23:59:00,2031.55,2155.12,2155.08,1784.49,0.0608057886835175,0.08222901319517528,-0.060825478083236906,-0.005083848053104508,stop,False
short,2026-03-04,2026-03-05 00:02:00,2026-03-05 00:04:00,2147.19,2154.48,2160.25,2121.07,0.006082368118331375,0.3,-0.0033951350369552102,-0.001318540511086563,stop,False
short,2026-03-05,2026-03-06 00:02:00,2026-03-13 00:02:00,2079.4,2070.34,2201.43,1835.3400000000006,0.058685197653169055,0.08520036056707386,0.004357026065211045,0.00028601983118904623,time,False
short,2026-03-13,2026-03-14 00:02:00,2026-03-16 11:31:00,2130.99,2229.99,2209.0,1974.9699999999993,0.03660739843922319,0.13658441225483872,-0.046457280418960245,-0.006481924753236752,stop,False
long,2026-03-30,2026-03-31 00:02:00,2026-04-07 00:02:00,2069.53,2163.83,1936.0,2336.5900000000006,0.06452189627596613,0.07749307271774122,0.04556590143655792,0.003453548640754871,time,False
short,2026-04-08,2026-04-09 00:02:00,2026-04-12 00:42:00,2213.89,2260.53,2273.53,2094.609999999999,0.02693900780978293,0.1856044600938957,-0.021066990681560593,-0.004095731891348081,stop,False
short,2026-04-12,2026-04-13 00:02:00,2026-04-14 06:21:00,2185.05,2328.18,2329.85,1895.4500000000007,0.06626850644150006,0.07545062154696147,-0.06550422187135285,-0.0050177848756906025,stop,False
short,2026-04-18,2026-04-19 00:02:00,2026-04-26 00:02:00,2357.77,2308.43,2464.99,2143.3300000000004,0.04547517357503056,0.10995010259280005,0.020926553480619448,0.0021909265995150255,time,False
long,2026-05-15,2026-05-16 00:02:00,2026-05-16 15:14:00,2221.38,2193.94,2203.25,2257.6400000000003,0.008161593243839464,0.3,-0.012352681666351617,-0.004005804499905485,stop,False
long,2026-05-19,2026-05-20 00:02:00,2026-05-23 03:31:00,2109.32,2061.1,2076.01,2175.94,0.01579181916447004,0.3,-0.022860447916864368,-0.00715813437505931,stop,False
long,2026-06-01,2026-06-02 00:02:00,2026-06-02 03:30:00,1969.94,2001.44,1955.0,1999.8200000000002,0.007583987329563365,0.3,0.015990334731007083,0.004497100419302125,target,False
short,2026-07-07,2026-07-08 00:02:00,2026-07-08 23:15:00,1794.87,1717.0,1834.0,1716.6099999999997,0.021801021801021864,0.229347048300536,0.043384757670471896,0.009720819064656232,target,False
short,2026-07-13,2026-07-14 00:02:00,2026-07-14 20:49:00,1775.51,1844.75,1846.36,1633.8100000000002,0.039904027575175534,0.125300635144672,-0.03899724586175246,-0.005011680310515187,stop,False
short,2026-07-21,2026-07-22 00:02:00,2026-07-22 22:06:00,1930.88,1952.18,1952.66,1887.3200000000002,0.011279830957905189,0.3,-0.011031239642028456,-0.0036093718926085367,stop,False
short,2026-07-22,2026-07-23 00:02:00,2026-07-23 20:35:00,1941.36,1912.7,1956.86,1910.36,0.007984093625087568,0.3,0.01476284666419414,0.004128853999258242,target,False
short,2026-07-27,2026-07-28 00:02:00,2026-08-04 00:02:00,1925.11,1864.0,1982.29,1810.7499999999998,0.02970219883539126,0.16833770549143037,0.031743640623133174,0.005175313920951367,time,False
