definition,side,signal_available_time,exit_time,gross_return_24h,net_return_24h
frozen_base,short,2022-05-08 12:00:00,2022-05-09 12:00:00,0.03484468318196288,0.033844683181962876
frozen_base,short,2022-05-26 20:00:00,2022-05-27 20:00:00,0.024829469442135266,0.023829469442135265
frozen_base,short,2022-06-12 12:00:00,2022-06-13 12:00:00,0.07825974238620237,0.07725974238620237
frozen_base,short,2022-06-30 16:00:00,2022-07-01 16:00:00,-0.008813155431154351,-0.009813155431154352
frozen_base,short,2022-06-30 20:00:00,2022-07-01 20:00:00,-0.031185255736771333,-0.032185255736771334
frozen_base,short,2022-07-12 08:00:00,2022-07-13 08:00:00,0.05295791086147783,0.05195791086147783
frozen_base,short,2022-07-13 04:00:00,2022-07-14 04:00:00,-0.0341101206485821,-0.0351101206485821
frozen_base,short,2022-07-26 08:00:00,2022-07-27 08:00:00,-0.004967565129913032,-0.005967565129913032
frozen_base,short,2022-08-02 12:00:00,2022-08-03 12:00:00,-0.026868529331583568,-0.02786852933158357
frozen_base,short,2022-08-18 00:00:00,2022-08-19 00:00:00,-0.022547440273037456,-0.023547440273037457
frozen_base,short,2022-08-19 16:00:00,2022-08-20 16:00:00,0.05618209324714618,0.05518209324714618
frozen_base,short,2022-08-20 08:00:00,2022-08-21 08:00:00,0.020476542734059855,0.019476542734059854
frozen_base,short,2022-08-21 04:00:00,2022-08-22 04:00:00,-0.03783980722152269,-0.03883980722152269
frozen_base,short,2022-08-27 08:00:00,2022-08-28 08:00:00,0.01087374776089689,0.00987374776089689
frozen_base,short,2022-08-29 08:00:00,2022-08-30 08:00:00,-0.08745364431078118,-0.08845364431078118
frozen_base,short,2022-09-07 12:00:00,2022-09-08 12:00:00,-0.07893882902988691,-0.07993882902988692
frozen_base,short,2022-09-16 00:00:00,2022-09-17 00:00:00,0.02825565983425471,0.02725565983425471
frozen_base,short,2022-09-19 04:00:00,2022-09-20 04:00:00,0.013347818214738405,0.012347818214738404
frozen_base,short,2022-09-19 08:00:00,2022-09-20 08:00:00,-0.030811653278983497,-0.0318116532789835
frozen_base,short,2022-09-19 12:00:00,2022-09-20 12:00:00,-0.046686293145413504,-0.047686293145413505
frozen_base,short,2022-09-22 08:00:00,2022-09-23 08:00:00,-0.06510809855761512,-0.06610809855761512
frozen_base,short,2022-10-11 08:00:00,2022-10-12 08:00:00,0.007850826545558687,0.006850826545558687
frozen_base,short,2022-11-08 12:00:00,2022-11-09 12:00:00,0.1290459570289172,0.1280459570289172
frozen_base,short,2022-11-20 20:00:00,2022-11-21 20:00:00,0.03652573072871623,0.03552573072871623
frozen_base,short,2022-11-21 08:00:00,2022-11-22 08:00:00,0.030708895775338307,0.029708895775338306
frozen_base,short,2022-11-22 04:00:00,2022-11-23 04:00:00,-0.033455545371219086,-0.03445554537121909
frozen_base,short,2022-12-07 16:00:00,2022-12-08 16:00:00,-0.006558528537358388,-0.007558528537358388
frozen_base,short,2022-12-16 20:00:00,2022-12-17 20:00:00,0.02667128507100791,0.02567128507100791
frozen_base,short,2022-12-17 08:00:00,2022-12-18 08:00:00,-0.017062886721629145,-0.018062886721629146
frozen_base,short,2023-02-10 04:00:00,2023-02-11 04:00:00,0.028522586976479136,0.027522586976479135
frozen_base,short,2023-03-10 04:00:00,2023-03-11 04:00:00,0.04334124002983486,0.04234124002983486
frozen_base,short,2023-04-22 04:00:00,2023-04-23 04:00:00,-0.015797385372630535,-0.016797385372630536
frozen_base,short,2023-05-12 12:00:00,2023-05-13 12:00:00,-0.023829502545668957,-0.024829502545668958
frozen_base,short,2023-06-10 16:00:00,2023-06-11 16:00:00,-0.011502146913523248,-0.012502146913523249
frozen_base,short,2023-06-15 08:00:00,2023-06-16 08:00:00,-0.009394932430386138,-0.010394932430386139
frozen_base,short,2023-07-07 08:00:00,2023-07-08 08:00:00,-0.013912214360785713,-0.014912214360785714
frozen_base,short,2023-08-18 00:00:00,2023-08-19 00:00:00,0.04519137339228518,0.04419137339228518
frozen_base,short,2023-09-12 04:00:00,2023-09-13 04:00:00,-0.03824341442816781,-0.03924341442816781
frozen_base,short,2023-09-21 20:00:00,2023-09-22 20:00:00,-0.001335490181325616,-0.002335490181325616
frozen_base,short,2023-10-09 20:00:00,2023-10-10 20:00:00,0.007303536747097716,0.006303536747097716
frozen_base,short,2023-11-28 04:00:00,2023-11-29 04:00:00,-0.03248397106520362,-0.03348397106520362
frozen_base,short,2024-01-19 04:00:00,2024-01-20 04:00:00,-0.022288267606788592,-0.023288267606788593
frozen_base,short,2024-01-23 04:00:00,2024-01-24 04:00:00,0.05863883816283644,0.05763883816283644
frozen_base,short,2024-01-23 20:00:00,2024-01-24 20:00:00,-0.011489745323416622,-0.012489745323416623
frozen_base,short,2024-03-20 08:00:00,2024-03-21 08:00:00,-0.11304667192244255,-0.11404667192244256
frozen_base,short,2024-04-02 00:00:00,2024-04-03 00:00:00,0.05928352193368347,0.05828352193368347
frozen_base,short,2024-04-02 12:00:00,2024-04-03 12:00:00,0.015065555364133676,0.014065555364133675
frozen_base,short,2024-04-03 00:00:00,2024-04-04 00:00:00,-0.027586483641650394,-0.028586483641650395
frozen_base,short,2024-04-30 20:00:00,2024-05-01 20:00:00,0.03380649795006341,0.03280649795006341
frozen_base,short,2024-05-01 04:00:00,2024-05-02 04:00:00,0.0007853662367640624,-0.00021463376323593766
frozen_base,short,2024-05-01 16:00:00,2024-05-02 16:00:00,-0.017926842868294823,-0.018926842868294824
frozen_base,short,2024-05-11 00:00:00,2024-05-12 00:00:00,-0.0027448521172370732,-0.0037448521172370733
frozen_base,short,2024-06-12 00:00:00,2024-06-13 00:00:00,-0.049799380880403143,-0.050799380880403144
frozen_base,short,2024-07-05 08:00:00,2024-07-06 08:00:00,0.025745673655042545,0.024745673655042544
frozen_base,short,2024-07-25 04:00:00,2024-07-26 04:00:00,0.07136039676380601,0.07036039676380601
frozen_base,short,2024-07-25 12:00:00,2024-07-26 12:00:00,-0.021820649600707176,-0.022820649600707177
frozen_base,short,2024-08-01 12:00:00,2024-08-02 12:00:00,0.003353361225581275,0.002353361225581275
frozen_base,short,2024-08-03 00:00:00,2024-08-04 00:00:00,0.031619200568671735,0.030619200568671734
frozen_base,short,2024-08-05 00:00:00,2024-08-06 00:00:00,0.1335521127657091,0.1325521127657091
frozen_base,short,2024-09-07 00:00:00,2024-09-08 00:00:00,-0.004563059738966757,-0.005563059738966757
frozen_base,short,2024-09-07 04:00:00,2024-09-08 04:00:00,-0.03061982187940182,-0.03161982187940182
frozen_base,short,2024-10-02 00:00:00,2024-10-03 00:00:00,0.025507880112963455,0.024507880112963454
frozen_base,short,2024-10-03 04:00:00,2024-10-04 04:00:00,0.007737294603289646,0.006737294603289646
frozen_base,short,2024-10-10 08:00:00,2024-10-11 08:00:00,-0.006546589614881748,-0.007546589614881748
frozen_base,short,2024-10-24 00:00:00,2024-10-25 00:00:00,0.005738779269545469,0.004738779269545469
frozen_base,short,2024-12-19 04:00:00,2024-12-20 04:00:00,0.08699840764331213,0.08599840764331212
frozen_base,short,2024-12-20 04:00:00,2024-12-21 04:00:00,-0.011473203514922092,-0.012473203514922093
frozen_base,short,2024-12-20 20:00:00,2024-12-21 20:00:00,-0.10872772012548237,-0.10972772012548238
frozen_base,short,2025-01-08 04:00:00,2025-01-09 04:00:00,0.03108479281727161,0.03008479281727161
frozen_base,short,2025-01-10 04:00:00,2025-01-11 04:00:00,-0.03136501339475717,-0.03236501339475717
frozen_base,short,2025-01-13 20:00:00,2025-01-14 20:00:00,-0.05261539669248472,-0.05361539669248472
frozen_base,short,2025-01-19 20:00:00,2025-01-20 20:00:00,-0.07168474707529038,-0.07268474707529038
frozen_base,short,2025-01-27 12:00:00,2025-01-28 12:00:00,-0.006314301421503243,-0.007314301421503243
frozen_base,short,2025-02-25 08:00:00,2025-02-26 08:00:00,0.0072594920344477565,0.0062594920344477565
frozen_base,short,2025-02-28 12:00:00,2025-03-01 12:00:00,-0.05353891432004154,-0.05453891432004154
frozen_base,short,2025-03-11 04:00:00,2025-03-12 04:00:00,-0.04370988446726565,-0.04470988446726565
frozen_base,short,2025-03-28 16:00:00,2025-03-29 16:00:00,0.015336684469577921,0.01433668446957792
frozen_base,short,2025-03-29 20:00:00,2025-03-30 20:00:00,0.006174378767509481,0.005174378767509481
frozen_base,short,2025-04-07 04:00:00,2025-04-08 04:00:00,0.0496070545696049,0.0486070545696049
frozen_base,short,2025-05-06 20:00:00,2025-05-07 20:00:00,-0.03746340691510408,-0.03846340691510408
frozen_base,short,2025-05-19 04:00:00,2025-05-20 04:00:00,-0.04594549684280502,-0.04694549684280502
frozen_base,short,2025-06-06 08:00:00,2025-06-07 08:00:00,-0.025737289856333723,-0.026737289856333724
frozen_base,short,2025-08-02 04:00:00,2025-08-03 04:00:00,0.03864960909737025,0.03764960909737025
frozen_base,short,2025-08-18 12:00:00,2025-08-19 12:00:00,0.023267552542435843,0.022267552542435842
frozen_base,short,2025-08-19 12:00:00,2025-08-20 12:00:00,0.01858524559074526,0.017585245590745258
frozen_base,short,2025-09-22 12:00:00,2025-09-23 12:00:00,0.027264699047176322,0.02626469904717632
frozen_base,short,2025-10-11 00:00:00,2025-10-12 00:00:00,0.067885881492319,0.066885881492319
frozen_base,short,2025-10-17 16:00:00,2025-10-18 16:00:00,-0.03615699727790411,-0.037156997277904114
frozen_base,short,2025-10-31 00:00:00,2025-11-01 00:00:00,-0.022897221043699734,-0.023897221043699735
frozen_base,short,2025-10-31 04:00:00,2025-11-01 04:00:00,-0.05432693873562844,-0.05532693873562844
frozen_base,short,2025-11-04 00:00:00,2025-11-05 00:00:00,0.022554567502021117,0.021554567502021116
frozen_base,short,2025-11-04 16:00:00,2025-11-05 16:00:00,0.046814785123256986,0.045814785123256985
frozen_base,short,2025-11-05 04:00:00,2025-11-06 04:00:00,-0.06912740662287753,-0.07012740662287753
frozen_base,short,2025-11-20 04:00:00,2025-11-21 04:00:00,0.011873309702438162,0.01087330970243816
frozen_base,short,2025-12-01 12:00:00,2025-12-02 12:00:00,0.0077423877141369335,0.0067423877141369335
frozen_base,short,2025-12-02 00:00:00,2025-12-03 00:00:00,-0.0949017064746942,-0.0959017064746942
frozen_base,short,2025-12-18 04:00:00,2025-12-19 04:00:00,0.013662762851192722,0.012662762851192721
frozen_base,short,2025-12-19 04:00:00,2025-12-20 04:00:00,-0.0731880148196109,-0.0741880148196109
frozen_base,short,2026-01-20 16:00:00,2026-01-21 16:00:00,0.048991372930929034,0.04799137293092903
frozen_base,short,2026-01-26 04:00:00,2026-01-27 04:00:00,-0.03957634384883857,-0.04057634384883857
frozen_base,short,2026-02-01 00:00:00,2026-02-02 00:00:00,0.08602982693742822,0.08502982693742822
frozen_base,short,2026-02-23 12:00:00,2026-02-24 12:00:00,0.016464508643195486,0.015464508643195485
frozen_base,short,2026-03-22 08:00:00,2026-03-23 08:00:00,0.014706588205930626,0.013706588205930625
frozen_base,short,2026-03-27 20:00:00,2026-03-28 20:00:00,-0.0031403563425149716,-0.004140356342514972
frozen_base,short,2026-04-20 08:00:00,2026-04-21 08:00:00,-0.02205976601001569,-0.023059766010015692
frozen_base,short,2026-04-28 00:00:00,2026-04-29 00:00:00,-0.001987905442550897,-0.002987905442550897
frozen_base,short,2026-04-30 04:00:00,2026-05-01 04:00:00,-0.012677280342600072,-0.013677280342600073
frozen_base,short,2026-05-08 00:00:00,2026-05-09 00:00:00,0.0006016060265230383,-0.0003983939734769617
frozen_base,short,2026-05-13 00:00:00,2026-05-14 00:00:00,0.011250713120082856,0.010250713120082855
frozen_base,short,2026-05-14 00:00:00,2026-05-15 00:00:00,-0.02755674829475563,-0.02855674829475563
frozen_base,short,2026-05-16 16:00:00,2026-05-17 16:00:00,0.003574440923701072,0.002574440923701072
frozen_base,short,2026-05-23 04:00:00,2026-05-24 04:00:00,-0.005734433724669863,-0.006734433724669863
frozen_base,short,2026-05-28 12:00:00,2026-05-29 12:00:00,-0.010606504245630699,-0.0116065042456307
frozen_base,short,2026-06-03 08:00:00,2026-06-04 08:00:00,0.024865638399173662,0.02386563839917366
frozen_base,short,2026-06-06 00:00:00,2026-06-07 00:00:00,0.014134007585335007,0.013134007585335006
frozen_base,short,2026-06-25 00:00:00,2026-06-26 00:00:00,0.029756715818108792,0.02875671581810879
frozen_base,short,2026-07-09 00:00:00,2026-07-10 00:00:00,-0.009545541639812694,-0.010545541639812694
adjacent_slow,long,2022-03-01 08:00:00,2022-03-02 08:00:00,0.018787843522489522,0.01778784352248952
adjacent_slow,long,2022-03-19 00:00:00,2022-03-20 00:00:00,0.02434037850531845,0.02334037850531845
adjacent_slow,long,2022-03-19 04:00:00,2022-03-20 04:00:00,-0.005440259946001835,-0.006440259946001835
adjacent_slow,long,2022-03-22 12:00:00,2022-03-23 12:00:00,-0.020234529030198845,-0.021234529030198845
adjacent_slow,long,2022-03-28 08:00:00,2022-03-29 08:00:00,0.011376805878319685,0.010376805878319684
adjacent_slow,long,2022-03-29 04:00:00,2022-03-30 04:00:00,0.006215406817295266,0.005215406817295266
adjacent_slow,long,2022-03-29 20:00:00,2022-03-30 20:00:00,-0.01645528699336707,-0.01745528699336707
adjacent_slow,long,2022-04-20 20:00:00,2022-04-21 20:00:00,-0.0012650361755958128,-0.002265036175595813
adjacent_slow,long,2022-06-24 20:00:00,2022-06-25 20:00:00,0.018094058991818596,0.017094058991818595
adjacent_slow,long,2022-07-08 00:00:00,2022-07-09 00:00:00,0.01303374839127458,0.012033748391274579
adjacent_slow,long,2022-07-16 04:00:00,2022-07-17 04:00:00,0.055067679623458154,0.054067679623458154
adjacent_slow,long,2022-07-18 16:00:00,2022-07-19 16:00:00,0.03048447814938071,0.02948447814938071
adjacent_slow,long,2022-07-19 08:00:00,2022-07-20 08:00:00,-0.02473328400589392,-0.02573328400589392
adjacent_slow,long,2022-07-29 00:00:00,2022-07-30 00:00:00,-0.0037259031265187703,-0.00472590312651877
adjacent_slow,long,2022-08-08 20:00:00,2022-08-09 20:00:00,-0.04761292702145381,-0.04861292702145381
adjacent_slow,long,2022-08-11 00:00:00,2022-08-12 00:00:00,0.028972807036641957,0.027972807036641956
adjacent_slow,long,2022-09-11 08:00:00,2022-09-12 08:00:00,-0.0046681024276387095,-0.0056681024276387095
adjacent_slow,long,2022-10-24 08:00:00,2022-10-25 08:00:00,-0.01491442901347717,-0.01591442901347717
adjacent_slow,long,2022-10-26 00:00:00,2022-10-27 00:00:00,0.11366186978818926,0.11266186978818926
adjacent_slow,long,2022-11-30 12:00:00,2022-12-01 12:00:00,0.017772895741301253,0.016772895741301252
adjacent_slow,long,2023-01-04 12:00:00,2023-01-05 12:00:00,0.0020713206068407874,0.0010713206068407874
adjacent_slow,long,2023-01-09 08:00:00,2023-01-10 08:00:00,0.023502418454669716,0.022502418454669715
adjacent_slow,long,2023-01-09 12:00:00,2023-01-10 12:00:00,0.011496270963900379,0.010496270963900378
adjacent_slow,long,2023-01-12 08:00:00,2023-01-13 08:00:00,0.01907907994357605,0.01807907994357605
adjacent_slow,long,2023-01-14 08:00:00,2023-01-15 08:00:00,0.06791761130673857,0.06691761130673857
adjacent_slow,long,2023-01-21 08:00:00,2023-01-22 08:00:00,-0.0190142033808387,-0.020014203380838702
adjacent_slow,long,2023-01-30 04:00:00,2023-01-31 04:00:00,-0.060771744974957964,-0.061771744974957965
adjacent_slow,long,2023-02-16 08:00:00,2023-02-17 08:00:00,-0.021829081160475994,-0.022829081160475995
adjacent_slow,long,2023-02-17 00:00:00,2023-02-18 00:00:00,-0.029840098829015393,-0.030840098829015394
adjacent_slow,long,2023-03-14 00:00:00,2023-03-15 00:00:00,0.06150313002182606,0.06050313002182606
adjacent_slow,long,2023-03-18 08:00:00,2023-03-19 08:00:00,-0.017292724763517175,-0.018292724763517176
adjacent_slow,long,2023-04-01 00:00:00,2023-04-02 00:00:00,-0.0052984039240963066,-0.006298403924096307
adjacent_slow,long,2023-04-04 20:00:00,2023-04-05 20:00:00,0.026653292639099657,0.025653292639099656
adjacent_slow,long,2023-04-05 12:00:00,2023-04-06 12:00:00,-0.007161638708395923,-0.008161638708395924
adjacent_slow,long,2023-04-13 20:00:00,2023-04-14 20:00:00,0.0653792297540976,0.0643792297540976
adjacent_slow,long,2023-05-06 00:00:00,2023-05-07 00:00:00,-0.038818150634084336,-0.03981815063408434
adjacent_slow,long,2023-05-23 12:00:00,2023-05-24 12:00:00,-0.02308013982114898,-0.024080139821148983
adjacent_slow,long,2023-05-29 08:00:00,2023-05-30 08:00:00,-0.008636492191018919,-0.00963649219101892
adjacent_slow,long,2023-06-22 12:00:00,2023-06-23 12:00:00,-0.019437814626825256,-0.020437814626825257
adjacent_slow,long,2023-07-03 16:00:00,2023-07-04 16:00:00,-0.009515144429930067,-0.010515144429930068
adjacent_slow,long,2023-07-14 04:00:00,2023-07-15 04:00:00,-0.04143719776502719,-0.04243719776502719
adjacent_slow,long,2023-08-30 00:00:00,2023-08-31 00:00:00,-0.0070800482492175965,-0.008080048249217597
adjacent_slow,long,2023-09-18 20:00:00,2023-09-19 20:00:00,-0.004867943444885281,-0.005867943444885281
adjacent_slow,long,2023-09-27 20:00:00,2023-09-28 20:00:00,-0.0036078046386058826,-0.004607804638605883
adjacent_slow,long,2023-09-29 00:00:00,2023-09-30 00:00:00,0.011725414745707319,0.010725414745707318
adjacent_slow,long,2023-09-29 16:00:00,2023-09-30 16:00:00,-0.008674770234212925,-0.009674770234212926
adjacent_slow,long,2023-10-23 08:00:00,2023-10-24 08:00:00,0.06217990333982537,0.06117990333982537
adjacent_slow,long,2023-10-23 12:00:00,2023-10-24 12:00:00,0.06816665978054925,0.06716665978054925
adjacent_slow,long,2023-11-02 04:00:00,2023-11-03 04:00:00,-0.01276199398666611,-0.01376199398666611
adjacent_slow,long,2023-11-05 12:00:00,2023-11-06 12:00:00,-0.0008787811411450352,-0.0018787811411450353
adjacent_slow,long,2023-11-09 12:00:00,2023-11-10 12:00:00,0.10544800812902211,0.10444800812902211
adjacent_slow,long,2023-11-10 00:00:00,2023-11-11 00:00:00,0.025453046563323367,0.024453046563323366
adjacent_slow,long,2023-11-10 08:00:00,2023-11-11 08:00:00,-0.020221212235507102,-0.021221212235507103
adjacent_slow,long,2023-11-23 04:00:00,2023-11-24 04:00:00,-0.007485750596934571,-0.008485750596934571
adjacent_slow,long,2023-12-08 00:00:00,2023-12-09 00:00:00,0.010598621877691672,0.009598621877691671
adjacent_slow,long,2024-01-11 00:00:00,2024-01-12 00:00:00,0.06743664800911242,0.06643664800911242
adjacent_slow,long,2024-01-11 08:00:00,2024-01-12 08:00:00,0.012875320625660214,0.011875320625660213
adjacent_slow,long,2024-01-11 20:00:00,2024-01-12 20:00:00,-0.0038427664907750847,-0.004842766490775085
adjacent_slow,long,2024-01-31 00:00:00,2024-02-01 00:00:00,-0.004998141716541227,-0.005998141716541227
adjacent_slow,long,2024-02-07 04:00:00,2024-02-08 04:00:00,0.017189339162603012,0.01618933916260301
adjacent_slow,long,2024-02-08 04:00:00,2024-02-09 04:00:00,0.0009505349858864864,-4.946501411351358e-05
adjacent_slow,long,2024-02-09 00:00:00,2024-02-10 00:00:00,0.01672901842840946,0.015729018428409458
adjacent_slow,long,2024-02-09 20:00:00,2024-02-10 20:00:00,-0.00768696013488146,-0.00868696013488146
adjacent_slow,long,2024-02-13 00:00:00,2024-02-14 00:00:00,0.028677056791358346,0.027677056791358345
adjacent_slow,long,2024-02-13 08:00:00,2024-02-14 08:00:00,-0.007562317707550226,-0.008562317707550227
adjacent_slow,long,2024-02-14 20:00:00,2024-02-15 20:00:00,0.013294543977190765,0.012294543977190764
adjacent_slow,long,2024-02-19 08:00:00,2024-02-20 08:00:00,0.021727968471375148,0.020727968471375147
adjacent_slow,long,2024-02-27 00:00:00,2024-02-28 00:00:00,0.02602876345110583,0.02502876345110583
adjacent_slow,long,2024-04-08 20:00:00,2024-04-09 20:00:00,-0.00017335457614808814,-0.0011733545761480882
adjacent_slow,long,2024-04-28 12:00:00,2024-04-29 12:00:00,-0.03955751677446662,-0.04055751677446662
adjacent_slow,long,2024-05-18 00:00:00,2024-05-19 00:00:00,-7.391624325514545e-05,-0.0010739162432551455
adjacent_slow,long,2024-05-21 04:00:00,2024-05-22 04:00:00,0.07991672191400023,0.07891672191400023
adjacent_slow,long,2024-05-21 08:00:00,2024-05-22 08:00:00,0.03484070363969449,0.03384070363969449
adjacent_slow,long,2024-05-21 20:00:00,2024-05-22 20:00:00,-0.022745081429085823,-0.023745081429085824
adjacent_slow,long,2024-05-23 20:00:00,2024-05-24 20:00:00,-0.05242229810779486,-0.05342229810779486
adjacent_slow,long,2024-07-15 12:00:00,2024-07-16 12:00:00,0.042424533714632506,0.041424533714632505
adjacent_slow,long,2024-07-16 08:00:00,2024-07-17 08:00:00,-0.011335583801223903,-0.012335583801223904
adjacent_slow,long,2024-07-20 04:00:00,2024-07-21 04:00:00,-0.002338763010078848,-0.003338763010078848
adjacent_slow,long,2024-08-24 04:00:00,2024-08-25 04:00:00,0.016974887216402612,0.01597488721640261
adjacent_slow,long,2024-09-14 00:00:00,2024-09-15 00:00:00,0.004580602828927249,0.0035806028289272493
adjacent_slow,long,2024-09-20 12:00:00,2024-09-21 12:00:00,0.009119252372036923,0.008119252372036923
adjacent_slow,long,2024-09-20 16:00:00,2024-09-21 16:00:00,-0.001866611475364932,-0.002866611475364932
adjacent_slow,long,2024-09-22 08:00:00,2024-09-23 08:00:00,-0.01237057387524576,-0.013370573875245761
adjacent_slow,long,2024-09-23 12:00:00,2024-09-24 12:00:00,-0.018274255787283367,-0.019274255787283368
adjacent_slow,long,2024-10-14 12:00:00,2024-10-15 12:00:00,0.036279479307965046,0.035279479307965045
adjacent_slow,long,2024-10-15 00:00:00,2024-10-16 00:00:00,-0.023704018453320375,-0.024704018453320375
adjacent_slow,long,2024-10-21 00:00:00,2024-10-22 00:00:00,-0.010026303345549215,-0.011026303345549215
adjacent_slow,long,2024-10-21 08:00:00,2024-10-22 08:00:00,-0.02928608346861372,-0.030286083468613723
adjacent_slow,long,2024-11-07 12:00:00,2024-11-08 12:00:00,0.01735647530040052,0.01635647530040052
adjacent_slow,long,2024-11-10 04:00:00,2024-11-11 04:00:00,0.030521575765074527,0.029521575765074526
adjacent_slow,long,2024-11-24 00:00:00,2024-11-25 00:00:00,-0.04783639888028335,-0.04883639888028335
adjacent_slow,long,2024-11-28 00:00:00,2024-11-29 00:00:00,-0.0027469743878413277,-0.0037469743878413278
adjacent_slow,long,2024-12-05 00:00:00,2024-12-06 00:00:00,0.017393874865602177,0.016393874865602176
adjacent_slow,long,2024-12-05 20:00:00,2024-12-06 20:00:00,-0.016539514593465032,-0.017539514593465033
adjacent_slow,long,2024-12-07 00:00:00,2024-12-08 00:00:00,0.0026010113653431866,0.0016010113653431865
adjacent_slow,long,2025-01-04 00:00:00,2025-01-05 00:00:00,0.012061711079943915,0.011061711079943914
adjacent_slow,long,2025-01-04 04:00:00,2025-01-05 04:00:00,0.0022245344623443852,0.0012245344623443852
adjacent_slow,long,2025-01-16 04:00:00,2025-01-17 04:00:00,-0.026339688546063056,-0.027339688546063057
adjacent_slow,long,2025-02-01 00:00:00,2025-02-02 00:00:00,-0.05139747928579763,-0.05239747928579763
adjacent_slow,long,2025-03-19 20:00:00,2025-03-20 20:00:00,-0.019182500036984296,-0.020182500036984297
adjacent_slow,long,2025-03-20 00:00:00,2025-03-21 00:00:00,-0.03736657409621791,-0.03836657409621791
adjacent_slow,long,2025-04-23 00:00:00,2025-04-24 00:00:00,0.05374084163065951,0.05274084163065951
adjacent_slow,long,2025-04-23 08:00:00,2025-04-24 08:00:00,0.022328012801166253,0.021328012801166252
adjacent_slow,long,2025-05-08 12:00:00,2025-05-09 12:00:00,0.16011893797858057,0.15911893797858057
adjacent_slow,long,2025-05-09 00:00:00,2025-05-10 00:00:00,0.12193444877377946,0.12093444877377946
adjacent_slow,long,2025-05-09 04:00:00,2025-05-10 04:00:00,0.10092003098256286,0.09992003098256286
adjacent_slow,long,2025-05-09 16:00:00,2025-05-10 16:00:00,0.015144783110964344,0.014144783110964343
adjacent_slow,long,2025-05-11 04:00:00,2025-05-12 04:00:00,0.003374578177727683,0.002374578177727683
adjacent_slow,long,2025-05-14 04:00:00,2025-05-15 04:00:00,-0.03217831903970636,-0.03317831903970636
adjacent_slow,long,2025-05-29 12:00:00,2025-05-30 12:00:00,-0.04767302065529133,-0.04867302065529133
adjacent_slow,long,2025-06-10 08:00:00,2025-06-11 08:00:00,0.05078849635145466,0.04978849635145466
adjacent_slow,long,2025-06-10 20:00:00,2025-06-11 20:00:00,-0.0004652152431922074,-0.0014652152431922074
adjacent_slow,long,2025-06-12 00:00:00,2025-06-13 00:00:00,-0.05056311222084475,-0.05156311222084475
adjacent_slow,long,2025-07-03 04:00:00,2025-07-04 04:00:00,-0.007236078997703066,-0.008236078997703067
adjacent_slow,long,2025-07-10 04:00:00,2025-07-11 04:00:00,0.01816096694486946,0.01716096694486946
adjacent_slow,long,2025-07-11 08:00:00,2025-07-12 08:00:00,0.0022741908151160395,0.0012741908151160395
adjacent_slow,long,2025-07-16 08:00:00,2025-07-17 08:00:00,0.07419774169704074,0.07319774169704074
adjacent_slow,long,2025-07-17 00:00:00,2025-07-18 00:00:00,0.05444003304440037,0.05344003304440037
adjacent_slow,long,2025-07-17 04:00:00,2025-07-18 04:00:00,0.008306114305138834,0.007306114305138834
adjacent_slow,long,2025-07-17 16:00:00,2025-07-18 16:00:00,0.046370195932856184,0.04537019593285618
adjacent_slow,long,2025-07-18 12:00:00,2025-07-19 12:00:00,-0.0009842793351387824,-0.0019842793351387824
adjacent_slow,long,2025-08-07 20:00:00,2025-08-08 20:00:00,0.02382004145570704,0.02282004145570704
adjacent_slow,long,2025-08-09 04:00:00,2025-08-10 04:00:00,0.048970563966906466,0.047970563966906465
adjacent_slow,long,2025-08-09 16:00:00,2025-08-10 16:00:00,0.0038605409553040815,0.0028605409553040815
adjacent_slow,long,2025-08-13 00:00:00,2025-08-14 00:00:00,0.04358310721180403,0.04258310721180403
adjacent_slow,long,2025-08-23 04:00:00,2025-08-24 04:00:00,-0.015680383381028284,-0.016680383381028285
adjacent_slow,long,2025-09-13 04:00:00,2025-09-14 04:00:00,-0.0037406697989229576,-0.004740669798922958
adjacent_slow,long,2025-10-01 20:00:00,2025-10-02 20:00:00,0.01901764660696781,0.018017646606967808
adjacent_slow,long,2025-10-03 04:00:00,2025-10-04 04:00:00,0.00540338445926114,0.00440338445926114
adjacent_slow,long,2025-10-05 16:00:00,2025-10-06 16:00:00,-0.015720463317108857,-0.016720463317108858
adjacent_slow,long,2025-10-07 00:00:00,2025-10-08 00:00:00,-0.03439417358503505,-0.03539417358503505
adjacent_slow,long,2025-10-27 08:00:00,2025-10-28 08:00:00,-0.009414424707452795,-0.010414424707452796
adjacent_slow,long,2025-11-27 04:00:00,2025-11-28 04:00:00,-4.9493353042717736e-05,-0.0010494933530427178
adjacent_slow,long,2025-12-04 08:00:00,2025-12-05 08:00:00,-0.01705920195823074,-0.01805920195823074
adjacent_slow,long,2025-12-10 00:00:00,2025-12-11 00:00:00,0.025204619973867803,0.024204619973867803
adjacent_slow,long,2025-12-10 04:00:00,2025-12-11 04:00:00,0.009419657353261002,0.008419657353261
adjacent_slow,long,2025-12-29 12:00:00,2025-12-30 12:00:00,-0.030311895002908873,-0.031311895002908874
adjacent_slow,long,2026-01-28 20:00:00,2026-01-29 20:00:00,-0.036195654678248146,-0.03719565467824815
adjacent_slow,long,2026-02-26 00:00:00,2026-02-27 00:00:00,0.009811080808532324,0.008811080808532323
adjacent_slow,long,2026-02-26 04:00:00,2026-02-27 04:00:00,-0.02002472904310193,-0.02102472904310193
