date,net_return,equity,drawdown,max_gross_exposure,end_net_exposure,hedged_bar_rate,trading_cost,carry_cost,flat_day,losing_day
2022-11-30,-0.004617065192507819,1.1436270142005145,-0.03262434449108709,0.09577290956222388,-0.09577290956222388,0.0,9.210974950263975e-07,7.870168769677603e-06,False,True
2022-12-01,-0.00032893837323622055,1.1432508313908745,-0.0329425514655185,0.09577290956222388,0.03157213987779334,0.0,6.367252472000862e-05,2.6499368133155743e-06,False,True
2022-12-02,0.00018132551852190204,1.1434581319406785,-0.03276719927222127,0.03157213987779334,0.031065852834948938,0.0,2.531435214221996e-07,2.553791232190019e-06,False,False
2022-12-03,0.0008915837451413111,1.1444776206243663,-0.031904830229325,0.1507640067572107,-0.08863592796037474,0.40625,5.985089039766184e-05,6.5500413721554565e-06,False,False
2022-12-04,0.0007540940183190514,1.1453406643521769,-0.031174795452639237,0.1507640067572107,-0.08866031484760845,1.0,1.2193443616855676e-08,1.238957867671663e-05,False,False
2022-12-05,-0.0005224510881403077,1.1447422798757938,-0.031680959234973605,0.15074153394585274,-0.0886584007717327,1.0,9.570379378778805e-10,1.2389713480073617e-05,False,True
2022-12-06,0.000263083806907094,1.1450434430327103,-0.031426210175429015,0.15134205665722175,0.03164208929842903,0.59375,6.015024503508087e-05,8.441727901874146e-06,False,False
2022-12-07,-0.0005227253072986882,1.1444448998470798,-0.03193250820735738,0.03164597966625032,0.03164597966625032,0.0,1.9451839106468527e-09,2.601036093828947e-06,False,True
2022-12-08,-0.0015621915260083385,1.1426570577225559,-0.033444815039639364,0.09493757399337382,-0.09493757399337382,0.0,6.329177682981208e-05,7.74890026458627e-06,False,True
2022-12-09,-0.0021598784996009757,1.1401890573111653,-0.03553245680231176,0.09496687424869431,-0.09496687424869431,0.0,1.4650127660241486e-08,7.805471427756277e-06,False,True
2022-12-10,-6.208309982125293e-05,1.140118270840105,-0.03559233393707051,0.09807927007486705,-0.09807927007486705,0.0,1.5561979130863726e-06,8.05864514671324e-06,False,True
2022-12-11,0.0004584058741823327,1.1406409077527229,-0.03515024379783904,0.1552374657970434,-0.1552374657970434,0.0,2.8579097861088172e-05,1.271030695273458e-05,False,False
2022-12-12,0.003913187719714495,1.1451044497455445,-0.031374605580499426,0.2111573808029785,-0.2111573808029785,0.0,2.795995750296755e-05,1.7307524522328765e-05,False,False
2022-12-13,-0.013247782868292979,1.1299343546337988,-0.044206744486484206,0.2245626168514451,-0.2245626168514451,0.0,6.7026180242333035e-06,1.8445724299392348e-05,False,True
2022-12-14,-0.00020118753984177395,1.1297070259208075,-0.04439903818015811,0.2245626168514451,0.07431188127081957,0.0,0.00014943724906113235,6.236465186283651e-06,False,True
2022-12-15,-0.00359375854619437,1.1256471316417085,-0.047833237303450016,0.07431188127081957,0.06989807396005744,0.0,2.206903655381065e-06,5.74882611941462e-06,False,True
2022-12-16,-0.0037363478986128795,1.121441322346818,-0.05139086358638145,0.06991193528842624,0.06991193528842624,0.0,6.9306641843971955e-09,5.746174594486772e-06,False,True
2022-12-17,0.002560740849339993,1.1243130429510881,-0.04896172142071098,0.1964406068102356,-0.1964406068102356,0.0,0.00013317627104933092,1.6037473957415072e-05,False,False
2022-12-18,-0.0010886597167042433,1.1230890486322618,-0.04999707848364432,0.19851402676361818,-0.19851402676361818,0.0,1.036709976691294e-06,1.631444618951538e-05,False,True
2022-12-19,0.000995849389616943,1.1242074761758285,-0.04905101865411721,0.19851402676361818,-0.1966641947108576,0.0,9.249160263802847e-07,1.616576414751292e-05,False,False
2022-12-20,-0.006230115630792121,1.1172035336062525,-0.05497554076688571,0.19768156539323467,-0.19768156539323467,0.0,5.086853411885306e-07,1.6246928858791227e-05,False,True
2022-12-21,0.00028486831093110787,1.1175217894898384,-0.05470633324539442,0.19768156539323467,-0.19758619225874677,0.0,4.768656724395137e-08,1.6240042662649127e-05,False,False
2022-12-22,0.004658091944596432,1.1227273087353717,-0.05030306843100696,0.19758619225874677,-0.19659110758354126,0.0,4.975423376027549e-07,1.6159025182102025e-05,False,False
2022-12-23,-0.0056433267309933255,1.1163913917023711,-0.05566251851127102,0.2051850300953168,-0.2051850300953168,0.0,4.296961255887771e-06,1.6857165211163213e-05,False,True
2022-12-24,3.561221085690569e-05,1.1164311488680114,-0.05562888856575998,0.2051850300953168,-0.2017896938108012,0.0,1.6976681422578022e-06,1.658836125181629e-05,False,False
2022-12-25,0.0012541620659749508,1.117831334464194,-0.05444449414159702,0.2017896938108012,-0.20081478486217838,0.0,4.874544743114079e-07,1.650615946551177e-05,False,False
2022-12-26,-0.0007819059506536385,1.1169572954919482,-0.05518382961830193,0.20474714848801598,-0.20474714848801598,0.0,1.966181812918799e-06,1.6825166002760013e-05,False,True
2022-12-27,0.0006479058667030468,1.1176809786765551,-0.054571677678554975,0.20474714848801598,-0.20466850259463784,0.0,3.932294668906877e-08,1.682213604022141e-05,False,False
2022-12-28,-0.0010011299592350698,1.1165620347639345,-0.05551817429634065,0.4562618405673112,-0.2062618405673112,0.20833333333333334,0.00025079666898633667,2.1232485750418837e-05,False,True
2022-12-29,-0.002082160111398279,1.114237173833249,-0.05748473667975995,0.2063781914286426,-0.2063781914286426,0.0,5.817543066570508e-08,1.6962491460863323e-05,False,True
2022-12-30,0.0010291283753691705,1.1153838669257328,-0.05651476747805784,0.2164619962264594,-0.2164619962264594,0.0,5.041902398908393e-06,1.778276355560127e-05,False,False
2022-12-31,-0.0014982357115587153,1.1137127589842073,-0.0579283307467513,0.2252640578737919,-0.2252640578737919,0.0,4.401030823666247e-06,1.8507318060134153e-05,False,True
2023-01-01,0.001044855238942155,1.1148764275951089,-0.05694400222767293,0.4930426743814498,0.0069573256185501975,0.20833333333333334,0.00013388930825382895,2.424171072269822e-05,False,False
2023-01-02,-0.0011407124178518524,1.113604674209781,-0.05801975791506131,0.4930426743814498,-0.24270461630374632,0.6458333333333334,0.00012516902903885173,3.3219162006196356e-05,False,True
2023-01-03,0.0013435744500267521,1.115100884997479,-0.056754137329366405,0.2431298517420524,-0.2431298517420524,0.0,2.1261771915304095e-07,1.9982911414211235e-05,False,False
2023-01-04,-0.0085573982875915,1.10555852259371,-0.06482586785936184,0.2431298517420524,-0.23972174903626087,0.0,1.7040513528957662e-06,1.9706075351187357e-05,False,True
2023-01-05,-0.0007341196032044639,1.1047469104097842,-0.06551239752217586,0.23972174903626087,0.08001556528190414,0.0,0.0001598686571590825,6.7133565503571515e-06,False,True
2023-01-06,0.0008041336148540967,1.105635274536352,-0.06476094462835813,0.08001556528190414,0.07664091779041207,0.0,1.6873237457460319e-06,6.3021427700094615e-06,False,False
2023-01-07,0.0001314426558391979,1.1057806021732264,-0.0646380143230757,0.07681288662832414,0.07681288662832414,0.0,8.598441895603381e-08,6.313240708459935e-06,False,False
2023-01-08,0.0005862076754299395,1.1064288192495622,-0.06408969794776631,0.07728436413618224,0.07728436413618224,0.0,2.3573875392905037e-07,6.3517358557924966e-06,False,False
2023-01-09,0.003661200605870496,1.110479677112951,-0.060663142582852325,0.07766059283586747,0.07766059283586747,0.0,1.8811434984261634e-07,6.382740311253076e-06,False,False
2023-01-10,-0.0001259578503839398,1.1103398034799268,-0.0607814594341991,0.07880412138256915,0.07880412138256915,0.0,5.717642733508374e-07,6.4760720241266576e-06,False,True
2023-01-11,-0.0005832248400626794,1.1096922257256283,-0.06132923501730336,0.07880412138256915,0.07363900433724983,0.0,2.5825585226596576e-06,6.056943093682622e-06,False,True
2023-01-12,0.003449518810336283,1.1135201299319522,-0.05809127255678337,0.07367668800063033,0.07367668800063033,0.0,1.884183169025e-08,6.055585928422202e-06,False,False
2023-01-13,0.0019444310749419103,1.1156852930751655,-0.05625979595738351,0.07446862522806671,0.07446862522806671,0.0,3.959686137181909e-07,6.1200308944066515e-06,False,False
2023-01-14,0.005657269010586052,1.1219970249092452,-0.05092080374700991,0.07754946727368861,0.07754946727368861,0.0,1.5404210228109478e-06,6.371291109784663e-06,False,False
2023-01-15,0.0015835366050660493,1.1237737482689647,-0.04941790209863628,0.07754946727368861,0.07628060047027546,0.0,6.344334017065745e-07,6.270724753381727e-06,False,False
2023-01-16,-0.00027784730379021294,1.1234615107629384,-0.04968201877156897,0.07628060047027546,0.0733811793258856,0.0,1.4497105721949303e-06,6.033812188723808e-06,False,True
2023-01-17,0.0011244535098047237,1.1247247910018472,-0.048613430382145384,0.08271557116265706,0.08271557116265706,0.0,4.6671959183857276e-06,6.790548321728001e-06,False,False
2023-01-18,-0.0011025514640203848,1.1234847240369066,-0.04966238303732817,0.08481512002671523,0.08481512002671523,0.0,1.0497744320290895e-06,6.969308196661476e-06,False,True
2023-01-19,-0.0008802534840096632,1.122495772694341,-0.05049892103564535,0.08481512002671523,0.08479844490511354,0.0,8.337560800847354e-09,6.9697494743257715e-06,False,True
2023-01-20,0.0016173551280844745,1.1243112469885594,-0.04896324059646229,0.08479844490511354,0.08382951732474134,0.0,4.844637901861015e-07,6.890926875646866e-06,False,False
2023-01-21,0.004479816191767627,1.1293479547174061,-0.04470277072271933,0.08426432261244629,0.08426432261244629,0.0,2.1740264385247676e-07,6.92546247046844e-06,False,False
2023-01-22,-0.0005766164344929159,1.128696754126455,-0.045253610804946276,0.08426432261244629,0.08416433812900773,0.0,4.9992241719282183e-08,6.917702435674812e-06,False,True
2023-01-23,-0.0007056924082866622,1.12790024139581,-0.04592736808364051,0.08416433812900773,0.08197447734150798,0.0,1.094930393749874e-06,6.739503155455707e-06,False,True
2023-01-24,1.0663895720686156e-05,1.1279122692063674,-0.04591719395258387,0.08197447734150798,0.08190273471138451,0.0,3.587131506173347e-08,6.73179304359849e-06,False,False
2023-01-25,-0.003863083368847442,1.123555050077677,-0.04960289537312923,0.08190273471138451,0.08118021274575972,0.0,3.612609828123961e-07,6.67296485064945e-06,False,True
2023-01-26,0.0024438479274297986,1.1263008477581615,-0.047280269378752404,0.08164757141406975,0.08164757141406975,0.0,2.336793341550167e-07,6.7103591584609465e-06,False,False
2023-01-27,-0.0007244964718636782,1.1254848467677039,-0.04797051146226228,0.08164757141406975,0.07346154924629301,0.0,4.093011083888369e-06,6.044944135112932e-06,False,True
2023-01-28,0.00018435485020940057,1.1256923353580424,-0.04779500020850824,0.07346154924629301,0.07282167867685063,0.0,3.199352847211914e-07,5.985891287283478e-06,False,False
2023-01-29,0.0015486030972089448,1.1274355859950822,-0.046320412596653315,0.0736986551786257,0.0736986551786257,0.0,4.3848825088753373e-07,6.056672877265661e-06,False,False
2023-01-30,-0.0012074050721061491,1.1260743145500796,-0.047471890167647524,0.0736986551786257,0.07359785164258675,0.0,5.040176801947294e-08,6.049224795568807e-06,False,True
2023-01-31,0.00021345841567677049,1.1263146845891978,-0.04726856502643506,0.07378555508342652,0.07378555508342652,0.0,9.385172041988244e-08,6.064405466239816e-06,False,False
2023-02-01,-0.0005956076588270465,1.1256438429368072,-0.047836019165910515,0.07378555508342652,0.0723233942947997,0.0,7.310803943134103e-07,5.94564042216558e-06,False,True
2023-02-02,0.004638676163423172,1.1308653401995419,-0.04341923880434562,0.07268750816803217,0.07268750816803217,0.0,1.8205693661623585e-07,5.974003998508438e-06,False,False
2023-02-03,-0.0006098454382019725,1.1301756871306012,-0.044002605217831836,0.07268750816803217,0.07226083619180879,0.0,2.133359881116917e-07,5.93961211163516e-06,False,True
2023-02-04,0.0007138015313716828,1.1309824082667936,-0.043320212813449444,0.07226083619180879,0.06748001082289048,0.0,2.3904126844591506e-06,5.5503954318205525e-06,False,False
2023-02-05,0.0006791827805860962,1.1317505520436342,-0.042670452375457635,0.26726317438075725,-0.13131519659802193,0.6770833333333334,9.989158177893339e-05,1.667705994204892e-05,False,False
2023-02-06,0.0027750355884634814,1.1348912001028189,-0.040013828810911534,0.2676393531014265,0.06835016761203691,0.09375,9.983268210502942e-05,7.153118648492619e-06,False,False
2023-02-07,-0.0006810994605941367,1.1341182263185958,-0.04066767487428624,0.06835016761203691,0.06676256976937466,0.0,7.937989213311278e-07,5.488693746320743e-06,False,True
2023-02-08,0.0009464263004343998,1.1351915856357853,-0.03975973753093076,0.06676879874575328,0.06676879874575328,0.0,3.1144881893138686e-09,5.487841139225974e-06,False,False
2023-02-09,-0.0008456582578405536,1.1342316014971614,-0.04057177263839862,0.06676879874575328,0.06619621326878247,0.0,2.862927384854053e-07,5.441274879520624e-06,False,True
2023-02-10,-0.004755660682340901,1.1288375808652527,-0.045134487736790296,0.06871967127842013,0.06871967127842013,0.0,1.261729004818829e-06,5.6460316649988826e-06,False,True
2023-02-11,0.00011466300409335162,1.1289670167734087,-0.04502499998864862,0.45447479317205286,0.04552520682794711,0.3020833333333333,0.0002615972322252365,2.2897110464574866e-05,False,False
2023-02-12,-0.003154173331266663,1.1254060591172212,-0.04803715666571173,0.45447479317205286,-0.18067164129410562,0.11458333333333333,0.00013690157593897363,1.722455540763021e-05,False,True
2023-02-13,0.007381174350655106,1.1337128774548497,-0.04101055294371547,0.18730166211172602,-0.18730166211172602,0.0,3.315010408810201e-06,1.5388980772181574e-05,False,False
2023-02-14,-0.00873533911908464,1.1238095110066075,-0.04938765097537623,0.18933118413158262,-0.18933118413158262,0.0,1.0147610099282972e-06,1.5559729584428145e-05,False,True
2023-02-15,-0.004609475209080172,1.1186293389258928,-0.05376947503165186,0.20394927167488405,-0.20394927167488405,0.0,7.309043771650717e-06,1.675043835038148e-05,False,True
2023-02-16,-0.01717132958183054,1.099420985867291,-0.07001751123627187,0.20394927167488405,-0.19579094201564926,0.0,4.079164829617399e-06,1.609939106435065e-05,False,True
2023-02-17,0.0015467165752669487,1.1011214785293268,-0.06857909190619427,0.19579094201564926,0.06456137870261686,0.0,0.00013017616035913303,5.418768766065283e-06,False,False
2023-02-18,0.0008101308744983271,1.1020135310356565,-0.06782451907139442,0.06456137870261686,0.05598774209021995,0.0,4.286818306198453e-06,4.609072668898555e-06,False,False
2023-02-19,0.0005293208325036769,1.1025968497553336,-0.06733109916979063,0.05598774209021995,0.05519659704273539,0.0,3.95572523742279e-07,4.537383956464111e-06,False,False
2023-02-20,-0.00011699179545066052,1.1024678549702238,-0.06744021377905851,0.0552797738863563,0.0552797738863563,0.0,4.1588421810453274e-08,4.543471846101527e-06,False,True
2023-02-21,-0.001132040669003076,1.101219816522129,-0.06849590938333738,0.055480064497100086,0.055480064497100086,0.0,1.0014530537189383e-07,4.559833819444233e-06,False,True
2023-02-22,-0.002041920459501023,1.0989712132483644,-0.07039796664407649,0.05797810421799557,0.05797810421799557,0.0,1.2490198604477415e-06,4.763184901718047e-06,False,True
2023-02-23,0.0014911001385078393,1.1006098893766543,-0.06901183692338309,0.05797810421799557,0.05755506156232018,0.0,2.1152132783769372e-07,4.730915199176723e-06,False,False
2023-02-24,-0.0018071466713653894,1.0986209258785946,-0.07069426908336829,0.05755506156232018,0.05633733063207873,0.0,6.088654651207267e-07,4.631508109254965e-06,False,True
2023-02-25,-0.00021763013194198155,1.0983818328615411,-0.07089651401220243,0.05633733063207873,0.055716694106974475,0.0,3.103182625521263e-07,4.579985677050217e-06,False,True
2023-02-26,0.0002770280896777777,1.0986861154824363,-0.07063912624836555,0.057000222094648285,0.057000222094648285,0.0,6.417639938369052e-07,4.683850850255617e-06,False,False
2023-02-27,0.001406586486818906,1.1002315125257276,-0.06933189980196985,0.05783260751606188,0.05783260751606188,0.0,4.1619271070679823e-07,4.752652342568944e-06,False,False
2023-02-28,-0.0015384113007174127,1.0985389039334532,-0.07076365012453123,0.1599088473283639,-0.04406243248352698,0.8958333333333334,5.1038119906151016e-05,1.2269950637463292e-05,False,True
2023-03-01,-0.0005990365343407911,1.0978808389956045,-0.07132029664714234,0.1599088473283639,0.05736262936143188,0.7083333333333334,5.127310898346601e-05,1.0652736738324262e-05,False,True
2023-03-02,-0.0010116832049623659,1.0967701313897442,-0.07225982630581251,0.05776093933728077,0.05776093933728077,0.0,1.9915498792444365e-07,4.747133447262932e-06,False,True
2023-03-03,-0.0021712856758429044,1.094388730113766,-0.07427421525585809,0.05801521526620388,0.05801521526620388,0.0,1.2713796446155515e-07,4.768156155502268e-06,False,True
2023-03-04,-0.00017617828259741675,1.0941959225868005,-0.07443730803477056,0.05801521526620388,0.0576415447862052,0.0,1.8683523999933962e-07,4.7379811386607e-06,False,True
2023-03-05,0.00024528854810124123,1.0944643163159906,-0.07421027810588132,0.0576415447862052,0.056215988590835334,0.0,7.127780976849338e-07,4.621712723386611e-06,False,False
2023-03-06,0.00030360328699896577,1.0947965992799278,-0.07392920530324398,0.060665720792372764,0.060665720792372764,0.0,2.2248661007687154e-06,4.98241392454302e-06,False,False
2023-03-07,-0.0006191314432312245,1.0941187762813713,-0.07450256485089857,0.060668268099837476,0.060668268099837476,0.0,1.273653732355995e-09,4.9864308135932645e-06,False,True
2023-03-08,-2.561401275091857e-05,1.0940907515090839,-0.07452627055400407,0.0607974366310091,0.0607974366310091,0.0,6.458426558581324e-08,4.996938996614471e-06,False,True
2023-03-09,-0.0010475844227741948,1.0929445990807012,-0.07549578241665877,0.06117794260024837,0.06117794260024837,0.0,1.9025298461963422e-07,5.027998273676887e-06,False,True
2023-03-10,-0.004779290874382336,1.0877210989321096,-0.07991425698708265,0.06119411119349365,0.06119411119349365,0.0,8.084296622638127e-09,5.029639131834028e-06,False,True
2023-03-11,-0.0027631834513328624,1.0847155259918746,-0.0824566226859833,0.18298494203519092,-0.18298494203519092,0.0,0.00012208952661434228,1.4935585277856704e-05,False,True
2023-03-12,-0.003447972811984057,1.080975456349518,-0.08562028730477778,0.18298494203519092,-0.16547818985072743,0.0,8.753376092231743e-06,1.361593576871087e-05,False,True
2023-03-13,-0.020356452262130453,1.058970631075803,-0.10423381427571987,0.16547818985072743,-0.08255175545454879,0.0,0.0002891184835617357,1.0319290218583693e-05,False,True
2023-03-14,-0.0053653226532734966,1.05328891195974,-0.10903988888402327,0.08850678341058474,-0.08850678341058474,0.0,2.977513978017973e-06,7.26943166049666e-06,False,True
2023-03-15,-0.0020478585712658814,1.0511319252333655,-0.11086444918422678,0.08850678341058474,0.022831010830697083,0.0,5.566889712064091e-05,1.9327506954852803e-06,False,True
2023-03-16,0.0003844950089548771,1.0515360802123723,-0.11052258100265255,0.022831010830697083,0.022066990927955183,0.0,3.820099513709499e-07,1.8143794083788005e-06,False,False
2023-03-17,0.0006898359630713724,1.05226146761697,-0.10990898749068823,0.022066990927955183,0.020951362548547656,0.0,5.578141897037634e-07,1.7229849597945055e-06,False,False
2023-03-18,0.000856139235647646,1.053162349945558,-0.10914694565158078,0.021284049360242807,0.021284049360242807,0.0,1.6634340584757538e-07,1.7490890854209023e-06,False,False
2023-03-19,8.966705417345899e-05,1.053256783911044,-0.1090670654824959,0.021284049360242807,0.021178851225832886,0.0,5.259906720496074e-08,1.740817564909561e-06,False,False
2023-03-20,-0.00037659070475626333,1.0528601371965003,-0.10940258254419766,0.022532898304863345,0.022532898304863345,0.0,6.770235395152299e-07,1.85085975187316e-06,False,True
2023-03-21,0.0006471589199401606,1.0535415050257362,-0.10882622448141566,0.02279452443389381,0.02279452443389381,0.0,1.3081306451523216e-07,1.873298561236965e-06,False,False
2023-03-22,-7.541933302979142e-05,1.0534620476281091,-0.10889343621317793,0.02279452443389381,0.02273618112759474,0.0,2.917165314953417e-08,1.8687771674275635e-06,False,True
2023-03-23,0.00040561755336354643,1.0538893503264297,-0.1085319877489882,0.02273618112759474,0.022576018170035447,0.0,8.008147877964708e-08,1.8557002630830157e-06,False,False
2023-03-24,-0.000873944712023289,1.0529683093016524,-0.10931108150423441,0.022576018170035447,0.022573399736034075,0.0,1.3092170006862026e-09,1.8553501653195826e-06,False,True
2023-03-25,-0.0001565607915221534,1.0528034557497,-0.10945052846631453,0.022654737886611896,0.022654737886611896,0.0,4.066907528891064e-08,1.8619636121268526e-06,False,True
2023-03-26,0.0001195216064557858,1.0529292885100132,-0.10934408856284861,0.022654737886611896,0.02257989365986044,0.0,3.7422113375727704e-08,1.8559457496347207e-06,False,False
2023-03-27,0.000863643621534349,1.053838644173962,-0.10857487926595366,0.07966685746240189,-0.034278731360015136,0.8020833333333334,2.8543481901270723e-05,5.621079668823876e-06,False,False
2023-03-28,-0.0006473280497243383,1.0531564648597056,-0.10915192375083305,0.07998245919836017,-0.033963129624056856,1.0,1.5780086797913784e-07,6.5736305490638856e-06,False,True
2023-03-29,-0.001366698644865827,1.0517171173463509,-0.11036944460942344,0.07998245919836017,0.022744920574271688,0.6041666666666666,2.8618769312044237e-05,4.698800680815972e-06,False,True
2023-03-30,-0.0002242134660388473,1.051481308206178,-0.11056891175974182,0.022744920574271688,0.02268052833226241,0.0,3.219612100463856e-08,1.864208143954795e-06,False,True
2023-03-31,0.0005158179626376658,1.0520236811523282,-0.11011012722789937,0.02268052833226241,0.022516513845570966,0.0,8.20072433457223e-08,1.85081279423074e-06,False,False
2023-04-01,-0.00016121706827365578,1.0518540769786986,-0.11025359266427404,0.13097858175211585,-0.0860203658342824,0.4375,5.4268439839926683e-05,5.7491521140899165e-06,False,True
2023-04-02,0.0010581921195165211,1.0529671406738383,-0.10931207002766352,0.13097858175211585,-0.08610425504096923,1.0,4.1944603343418985e-08,1.0758539703397151e-05,False,False
2023-04-03,0.0016274754483234233,1.054680818843175,-0.10786249728951658,0.13098674764443857,0.02248727385123946,0.40625,5.429576444610435e-05,5.471032288146184e-06,False,False
2023-04-04,0.0008332299995090775,1.055559610541342,-0.10711914155857105,0.022874876460838044,0.022874876460838044,0.0,1.938013047992921e-07,1.8797949808483336e-06,False,False
2023-04-05,0.0004239512807022727,1.0560071163900868,-0.10674060357512183,0.02288278209278781,0.02288278209278781,0.0,3.952815974882923e-09,1.8807698418456163e-06,False,False
2023-04-06,-0.00026709602633656626,1.0557250610855167,-0.1069791896103941,0.02288278209278781,0.022638271417250715,0.0,1.2225533776854744e-07,1.8608891838455528e-06,False,True
2023-04-07,-0.00017094965093411574,1.055544585254841,-0.1071318512062076,0.022638271417250715,0.022599645425930157,0.0,1.931299566027868e-08,1.8575381736991572e-06,False,True
2023-04-08,8.719827427405846e-05,1.0556366269210953,-0.10705399464447796,0.022599645425930157,0.02258632649629843,0.0,6.659464815863755e-09,1.8564218001492131e-06,False,False
2023-04-09,-0.0003762279066834573,1.0552394669627299,-0.1073899458508547,0.02258632649629843,0.022550313121712406,0.0,1.8006687293011665e-08,1.8534812269340556e-06,False,True
2023-04-10,0.00029440917475609396,1.055550139143368,-0.10712715326143407,0.022686989410436415,0.022686989410436415,0.0,6.833814436200438e-08,1.864567043761277e-06,False,False
2023-04-11,0.0006991273324830072,1.0562881030964506,-0.10650292144984608,0.024724072728199226,0.024724072728199226,0.0,1.0185416588814055e-06,2.03037148851829e-06,False,False
2023-04-12,-2.0745311119396703e-05,1.05626619007112,-0.10652145732472496,0.024724072728199226,0.024718312462302508,0.0,2.8801329483591625e-09,2.0316470519237477e-06,False,True
2023-04-13,0.001079704549566296,1.0574066454820952,-0.1055567644772567,0.024718312462302508,0.024643000537644524,0.0,3.765596232899182e-08,2.025516578372031e-06,False,False
2023-04-14,0.001038904693157816,1.0585051902086615,-0.10462752320210988,0.03248252438892511,0.03248252438892511,0.0,3.919761925640294e-06,2.663084604011584e-06,False,False
2023-04-15,0.0006321911836155714,1.0591743678577237,-0.10406147661622545,0.03368665952932555,0.03368665952932555,0.0,6.020675702002182e-07,2.7677355990366887e-06,False,False
2023-04-16,-8.440375082274798e-05,1.0590849695683011,-0.10413709718810571,0.041304811638344,0.041304811638344,0.0,3.809076054509225e-06,3.388393634565073e-06,False,True
2023-04-17,-0.0004283617375455684,1.0586312980905286,-0.10452085057775673,0.041304811638344,0.04124671692405478,0.0,2.904735714460982e-08,3.390190855670846e-06,False,True
2023-04-18,0.0004825385320506026,1.059142128483091,-0.10408874738351337,0.04212182512875347,0.04212182512875347,0.0,4.37554102349344e-07,3.461318582325029e-06,False,False
2023-04-19,-0.002395265541286773,1.05660520183941,-0.106234692734957,0.04362779645633656,0.04362779645633656,0.0,7.529856637915472e-07,3.5845569250691156e-06,False,True
2023-04-20,-0.0007960301374820844,1.0557641122553243,-0.106946156855377,0.04362779645633656,0.04355554257804823,0.0,3.612693914416612e-08,3.579969470351814e-06,False,True
2023-04-21,-0.0008424633233639067,1.0548746697126261,-0.10769852196401486,0.04355554257804823,0.038812653156261374,0.0,2.371444710893428e-06,3.1941417743346565e-06,False,True
2023-04-22,-0.0007756219548736842,1.054056485759155,-0.10839061058074739,0.03899638410049092,0.03899638410049092,0.0,9.186547211477437e-08,3.2050249509442625e-06,False,True
2023-04-23,-0.00013283085286963647,1.053916474537179,-0.10850904381637039,0.03899638410049092,0.03831899405849172,0.0,3.3869502099960134e-07,3.150086318199661e-06,False,True
2023-04-24,-0.0005076083300591394,1.053381497755518,-0.10896157205190105,0.03831899405849172,0.03807474115590778,0.0,1.2212645129196925e-07,3.1296399005734e-06,False,True
2023-04-25,-0.00042455879306246835,1.0529342753781956,-0.10933987025144376,0.04017698821116787,0.04017698821116787,0.0,1.0511235276300448e-06,3.3004183400829243e-06,False,True
2023-04-26,-0.00881842074351058,1.0436490579226476,-0.117194086015036,0.11986553825876534,-0.11986553825876534,0.0,8.002126323496662e-05,9.783735550337221e-06,False,True
2023-04-27,0.00309207482665963,1.0468760989025176,-0.11446438407157644,0.11986553825876534,-0.11933407822216172,0.0,2.657300183018102e-07,9.808735418976137e-06,False,False
2023-04-28,0.0007067645743292772,1.0476159938429346,-0.11383851886893093,0.11933407822216172,-0.10559273698123521,0.0,6.870670620463252e-06,8.690619941300946e-06,False,False
2023-04-29,-0.001054490464380775,1.0465112927670945,-0.11477296770068512,0.10559273698123521,-0.10342470790885383,0.0,1.0840145361906903e-06,8.502517113289683e-06,False,True
2023-04-30,-0.0008035612227144107,1.045670356873094,-0.11548430181713942,0.10643787431447818,-0.10643787431447818,0.0,1.5065832028121756e-06,8.745738671048185e-06,False,True
2023-05-01,0.004820152103387487,1.0507106470432244,-0.11122080161406533,0.10666284131883651,-0.10666284131883651,0.0,1.1248350217916287e-07,8.766616266784201e-06,False,False
2023-05-02,-0.0014830632816826839,1.0491523766629214,-0.11253891740871502,0.1078832846297333,-0.1078832846297333,0.0,6.102216554483981e-07,8.866074384540668e-06,False,True
2023-05-03,0.00028546158219144857,1.0494518693603228,-0.11228558136394573,0.1078832846297333,-0.10189847838634615,0.0,2.9924031216935765e-06,8.380341379565596e-06,False,False
2023-05-04,-0.0018321458303720561,1.047529120493698,-0.11391200363461096,0.10193026715234474,-0.10193026715234474,0.0,1.589438299929441e-08,8.3778029604958e-06,False,True
2023-05-05,-0.0035846696644814546,1.043774074632805,-0.11708833639524174,0.10193026715234474,-0.10189687003941264,0.0,1.6698556466049343e-08,8.375113802137453e-06,False,True
2023-05-06,-0.0043688510995260055,1.0392139811191892,-0.12094564598756541,0.10189687003941264,0.03481744756649992,0.0,6.835715880295628e-05,2.919139031555569e-06,False,True
2023-05-07,0.0007197309253503814,1.039961935559456,-0.12031296338391961,0.03481744756649992,0.03405179915999415,0.0,3.8282420325288363e-07,2.799433534046185e-06,False,False
2023-05-08,-0.0008913399710300807,1.0390349759179422,-0.1210970636016524,0.03405179915999415,0.03285924092566272,0.0,5.962791171657162e-07,2.701780554022219e-06,False,True
2023-05-09,-0.0004432767479386479,1.038574395872822,-0.1214866608370535,0.03285924092566272,0.03258873939744901,0.0,1.3525076410685415e-07,2.6787581195918824e-06,False,True
2023-05-10,0.0005680209707463746,1.0391643279093565,-0.12098764683732977,0.03258873939744901,0.03201577101574295,0.0,2.8648419085303133e-07,2.631923789291977e-06,False,False
2023-05-11,-0.0011163880586811947,1.0380042172626711,-0.1219689657318338,0.03208066284434645,0.03208066284434645,0.0,3.244591430175137e-08,2.636711251051931e-06,False,True
