timestamp,next_timestamp,raw_core_position,raw_swing_long_position,raw_swing_short_position,core_position,swing_long_position,swing_short_position,long_gross_exposure,short_gross_exposure,gross_exposure,net_exposure,hedged,risk_speed,turnover,price_return,gross_return,trading_cost,carry_cost,net_return,equity_before,equity,drawdown,intrabar_equity_ratio,maintenance_required,maintenance_headroom,liquidated,sweep_long_signal,sweep_short_signal,daily_core_regime
2026-02-02,2026-02-03 00:00:00,-0.1882558257144842,0.0,0.0,-0.1882558257144842,0.0,0.0,0.0,0.1882558257144842,0.1882558257144842,-0.1882558257144842,False,1.0,0.0,-0.0020539152759947443,0.0003866615162299833,0.0,1.611779329747296e-07,0.0003865003382970086,1.0329432801076301,1.0333425130348333,-0.045198771964497286,0.9994047921034425,0.0009412791285724211,0.99846351297487,False,False,False,-1.0
2026-02-03,2026-02-04 00:00:00,-0.17002371663919352,0.0,0.0,-0.17002371663919352,0.0,0.0,0.0,0.17002371663919352,0.17002371663919352,-0.17002371663919352,False,1.0,0.0,0.009511280668289102,-0.0016171432892210253,0.0,1.4556825054725473e-07,-0.0016172888574715726,1.0399459837954834,1.0382640907435186,-0.04065126871088198,0.9979927775601113,0.0008501185831959676,0.9971426589769153,False,False,False,-1.0
2026-02-04,2026-02-05 00:00:00,-0.16734835216959418,0.0,0.0,-0.16734835216959418,0.0,0.0,0.0,0.16734835216959418,0.16734835216959418,-0.16734835216959418,False,1.0,0.0,-0.002106552584934862,0.00035252810384744823,0.0,1.432776987753375e-07,0.0003523848261486729,1.0493260373339188,1.049695803907158,-0.030088445997688784,0.9995867621160306,0.0008367417608479709,0.9987500203551826,False,False,False,-1.0
2026-02-05,2026-02-06 00:00:00,-0.1674515659986708,0.0,0.0,-0.1674515659986708,0.0,0.0,0.0,0.1674515659986708,0.1674515659986708,-0.1674515659986708,False,1.0,0.0,-0.0020574978992131676,0.0003445312452622203,0.0,1.433660667796839e-07,0.0003443878791954406,1.064988104459993,1.0653548734546563,-0.015619575661623641,0.9981961843969788,0.0008372578299933541,0.9973589265669854,False,False,False,-1.0
2026-02-06,2026-02-07 00:00:00,-0.16141923954432674,0.0,0.0,-0.16141923954432674,0.0,0.0,0.0,0.16141923954432674,0.16141923954432674,-0.16141923954432674,False,1.0,0.0,-0.003569163235101702,0.0005761316152196859,0.0,1.3820140371945783e-07,0.0005759934138159664,1.062199353307148,1.0628111731388126,-0.018527546625698443,0.9991433840518522,0.0008070961977216338,0.9983362878541305,False,False,False,-1.0
2026-02-07,2026-02-08 00:00:00,-0.15087558528469674,0.0,0.0,-0.15087558528469674,0.0,0.0,0.0,0.15087558528469674,0.15087558528469674,-0.15087558528469674,False,1.0,0.0,0.0024677000058637155,-0.0003723156826917377,0.0,1.291743024697746e-07,-0.00037244485699420746,1.0571198381068605,1.056726119259931,-0.024146901136041565,0.9994675699882649,0.0007543779264234837,0.9987131920618414,False,False,False,-1.0
2026-02-08,2026-02-09 00:00:00,-0.15003902536704014,0.0,0.0,-0.15003902536704014,0.0,0.0,0.0,0.15003902536704014,0.15003902536704014,-0.15003902536704014,False,1.0,0.0,-0.0017998560115192186,0.00027004864176935175,0.0,1.2845806966356176e-07,0.0002699201836996882,1.0520530812550422,1.0523370516159964,-0.02820006607953396,0.9999487044308583,0.0007501951268352007,0.9991985093040231,False,False,False,-1.0
2026-02-09,2026-02-10 00:00:00,-0.1450984768969949,0.0,0.0,-0.1450984768969949,0.0,0.0,0.0,0.1450984768969949,0.1450984768969949,-0.1450984768969949,False,1.0,0.0,4.368465503690189e-05,-6.3385769096251e-06,0.0,1.2422814802824905e-07,-6.462805057653349e-06,1.055644120772036,1.0556372983498732,-0.025152392757590625,0.9995737825462612,0.0007254923844849745,0.9988482901617762,False,False,False,-1.0
2026-02-10,2026-02-11 00:00:00,-0.1426284977520601,0.0,0.0,-0.1426284977520601,0.0,0.0,0.0,0.1426284977520601,0.1426284977520601,-0.1426284977520601,False,1.0,0.0,-0.0012943065332838843,0.0001846049964729572,0.0,1.2211343985621585e-07,0.00018448288303310099,1.0581293088867925,1.0583245156323178,-0.022670832716062628,0.9997356531778679,0.0007131424887603005,0.9990225106891076,False,False,False,-1.0
2026-02-11,2026-02-12 00:00:00,-0.14257868222345688,0.0,0.0,-0.14257868222345688,0.0,0.0,0.0,0.14257868222345688,0.14257868222345688,-0.14257868222345688,False,1.0,0.0,-0.004240111141524672,0.0006045494590395851,0.0,1.2207078957487746e-07,0.0006044273882500102,1.0607864195765684,1.0614275879416442,-0.01980524372960335,0.9998621790877483,0.0007128934111172843,0.9991492856766311,False,False,False,-1.0
2026-02-12,2026-02-13 00:00:00,-0.14334981085405468,0.0,0.0,-0.14334981085405468,0.0,0.0,0.0,0.14334981085405468,0.14334981085405468,-0.14334981085405468,False,1.0,0.0,-0.0037851662404092545,0.0005426028646138199,0.0,1.2273100244353996e-07,0.0005424801336113763,1.0591889932003233,1.0597635821868743,-0.02134190033600669,0.9996244547464539,0.0007167490542702734,0.9989077056921836,False,False,False,-1.0
2026-02-13,2026-02-14 00:00:00,-0.1421601567995343,0.0,0.0,-0.1421601567995343,0.0,0.0,0.0,0.1421601567995343,0.1421601567995343,-0.1421601567995343,False,1.0,0.0,0.0006839002981606779,-9.722337362177023e-05,0.0,1.217124630132999e-07,-9.734508608478353e-05,1.0532548313626913,1.053152302180463,-0.02744720800667555,0.9997963387067892,0.0007108007839976715,0.9990855379227915,False,False,False,-1.0
2026-02-14,2026-02-15 00:00:00,-0.14290966266694774,0.0,0.0,-0.14290966266694774,0.0,0.0,0.0,0.14290966266694774,0.14290966266694774,-0.14290966266694774,False,1.0,0.0,-8.147342289022141e-05,1.164333938156312e-05,0.0,1.2235416324224978e-07,1.1520985218320871e-05,1.0492580589914082,1.049270147477996,-0.031032254905416834,0.9998718009126396,0.0007145483133347388,0.9991572525993049,False,False,False,-1.0
2026-02-15,2026-02-16 00:00:00,-0.14430705504818814,0.0,0.0,-0.14430705504818814,0.0,0.0,0.0,0.14430705504818814,0.14430705504818814,-0.14430705504818814,False,1.0,0.0,0.0007566329832247032,-0.00010918747756148206,0.0,1.235505608289282e-07,-0.00010931102812231098,1.054876126139217,1.054760816545327,-0.02596179594113568,0.9997829381716526,0.0007215352752409408,0.9990614028964117,False,False,False,-1.0
2026-02-16,2026-02-17 00:00:00,-0.14148584719933618,0.0,0.0,-0.14148584719933618,0.0,0.0,0.0,0.14148584719933618,0.14148584719933618,-0.14148584719933618,False,1.0,0.0,0.0028972130348947633,-0.00040991464075904553,0.0,1.2113514315011657e-07,-0.00041003577590219563,1.0592018723504484,1.058767561688882,-0.022261693716507547,0.9992888764791155,0.0007074292359966809,0.9985814472431188,False,False,False,-1.0
2026-02-17,2026-02-18 00:00:00,-0.14074550824629173,0.0,0.0,-0.14074550824629173,0.0,0.0,0.0,0.14074550824629173,0.14074550824629173,-0.14074550824629173,False,1.0,0.0,0.007156202810268519,-0.001007203401644784,0.0,1.205012913067566e-07,-0.0010073239029360908,1.058856584492672,1.0577899729453313,-0.023164465955615943,0.9988723592386414,0.0007037275412314587,0.9981686316974099,False,False,False,-1.0
2026-02-18,2026-02-19 00:00:00,-0.14285712248001953,0.0,0.0,-0.14285712248001953,0.0,0.0,0.0,0.14285712248001953,0.14285712248001953,-0.14285712248001953,False,1.0,0.0,-0.008216343727041497,0.0011737632221519073,0.0,1.2230918020549618e-07,0.0011736409129717018,1.0551664562603902,1.0564048427834527,-0.024443589785493214,0.9999349066122213,0.0007142856124000977,0.9992206209998212,False,False,False,-1.0
2026-02-19,2026-02-20 00:00:00,-0.14250519374829776,0.0,0.0,-0.14250519374829776,0.0,0.0,0.0,0.14250519374829776,0.14250519374829776,-0.14250519374829776,False,1.0,0.0,-0.0024610633866304354,0.00035071431473861203,0.0,1.2200787135984397e-07,0.0003505923068672522,1.0605086899654674,1.0608804961535352,-0.02031046566654493,0.9996831275899752,0.0007125259687414888,0.9989706016212337,False,False,False,-1.0
2026-02-20,2026-02-21 00:00:00,-0.14202745458791222,0.0,0.0,-0.14202745458791222,0.0,0.0,0.0,0.14202745458791222,0.14202745458791222,-0.14202745458791222,False,1.0,0.0,0.006852547136907194,-0.0009732498272986144,0.0,1.2159884810608922e-07,-0.0009733714261467205,1.0589197844668157,1.0578890622060342,-0.023072960162053513,0.9987913294015348,0.000710137272939561,0.9980811921285953,False,False,False,-1.0
2026-02-21,2026-02-22 00:00:00,-0.14499747454287729,0.0,0.0,-0.14499747454287729,0.0,0.0,0.0,0.14499747454287729,0.14499747454287729,-0.14499747454287729,False,1.0,0.0,-0.0011963285781786404,0.00017346462255937397,0.0,1.2414167340999767e-07,0.00017334048088596396,1.0557865581256465,1.0559695686753447,-0.024845551636828778,0.9999146012329508,0.0007249873727143864,0.9991896138602364,False,False,False,-1.0
2026-02-22,2026-02-23 00:00:00,-0.1429382952285512,0.0,0.0,-0.1429382952285512,0.0,0.0,0.0,0.1429382952285512,0.1429382952285512,-0.1429382952285512,False,1.0,0.0,-0.0014317197510852475,0.00020464758046517093,0.0,1.2237867742170478e-07,0.00020452520178774924,1.0583426136761365,1.058559071412759,-0.022454227882484412,0.9999509083788541,0.000714691476142756,0.9992362169027114,False,False,False,-1.0
2026-02-23,2026-02-24 00:00:00,-0.1418531375962826,0.0,0.0,-0.1418531375962826,0.0,0.0,0.0,0.1418531375962826,0.1418531375962826,-0.1418531375962826,False,1.0,0.0,-0.004868288379127783,0.000690581981302797,0.0,1.2144960410640633e-07,0.0006904605316986906,1.0622377144704194,1.062971147687543,-0.018379815197211324,0.9998374763153106,0.000709265687981413,0.9991282106273291,False,False,False,-1.0
2026-02-24,2026-02-25 00:00:00,-0.14233323374954326,0.0,0.0,-0.14233323374954326,0.0,0.0,0.0,0.14233323374954326,0.14233323374954326,-0.14233323374954326,False,1.0,0.0,0.0024815512681977125,-0.00035320721671786053,0.0,1.2186064533351307e-07,-0.000353329077363194,1.0671755255074153,1.0667984613636032,-0.014845412249242629,0.9995353758696667,0.0007116661687477163,0.9988237097009189,False,False,False,-1.0
2026-02-25,2026-02-26 00:00:00,-0.14232280620453816,0.0,0.0,-0.14232280620453816,0.0,0.0,0.0,0.14232280620453816,0.14232280620453816,-0.14232280620453816,False,1.0,0.0,-0.004529742506886092,0.0006446856649640081,0.0,1.2185171764087172e-07,0.0006445638132463672,1.0528914806499416,1.053570136397644,-0.027061351342194673,0.9995459237226254,0.0007116140310226908,0.9988343096916027,False,False,False,-1.0
2026-02-26,2026-02-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.002223569840307249,0.0,0.0,0.0,0.0,1.0530846335120305,1.0530846335120305,-0.02750969787853752,1.0,0.0,1.0,False,False,False,0.0
2026-02-27,2026-02-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.00013867132328382326,0.0,0.0,0.0,0.0,1.0530846335120305,1.0530846335120305,-0.02750969787853752,1.0,0.0,1.0,False,False,False,0.0
2026-02-28,2026-03-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0004955897781973029,0.0,0.0,0.0,0.0,1.0530846335120305,1.0530846335120305,-0.02750969787853752,1.0,0.0,1.0,False,False,False,0.0
2026-03-01,2026-03-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,-0.010060812019316745,-0.0,0.0,0.0,-0.0,1.0530846335120305,1.0530846335120305,-0.02750969787853752,1.0,0.0,1.0,False,False,False,0.0
2026-03-02,2026-03-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,-0.0070645317806889985,-0.0,0.0,0.0,-0.0,1.0530846335120305,1.0530846335120305,-0.02750969787853752,1.0,0.0,1.0,False,False,False,0.0
